sample_id,call_id,hcp_id,product_id,quantity,signature_captured,sample_date
SAMPCALLHCP0017835,CALLHCP0017835,HCP001783,PRD001,2,True,2024-03-04
SAMPCALLHCP0015560,CALLHCP0015560,HCP001556,PRD001,2,True,2024-01-01
SAMPCALLHCP0015565,CALLHCP0015565,HCP001556,PRD001,1,True,2024-01-19
SAMPCALLHCP0014730,CALLHCP0014730,HCP001473,PRD001,3,True,2024-01-25
SAMPCALLHCP0014732,CALLHCP0014732,HCP001473,PRD001,2,True,2024-03-20
SAMPCALLHCP0014733,CALLHCP0014733,HCP001473,PRD001,1,True,2024-02-12
SAMPCALLHCP0014735,CALLHCP0014735,HCP001473,PRD001,3,True,2024-02-13
SAMPCALLHCP0002501,CALLHCP0002501,HCP000250,PRD001,3,True,2024-01-16
SAMPCALLHCP0006824,CALLHCP0006824,HCP000682,PRD001,2,True,2024-01-09
SAMPCALLHCP0003322,CALLHCP0003322,HCP000332,PRD001,3,True,2024-02-26
SAMPCALLHCP0015213,CALLHCP0015213,HCP001521,PRD001,3,True,2024-01-30
SAMPCALLHCP0015215,CALLHCP0015215,HCP001521,PRD001,2,True,2024-01-13
SAMPCALLHCP0019010,CALLHCP0019010,HCP001901,PRD001,2,True,2024-03-06
SAMPCALLHCP0019011,CALLHCP0019011,HCP001901,PRD001,1,True,2024-01-27
SAMPCALLHCP0019013,CALLHCP0019013,HCP001901,PRD001,2,True,2024-03-23
SAMPCALLHCP0000772,CALLHCP0000772,HCP000077,PRD001,1,True,2024-02-08
SAMPCALLHCP0004442,CALLHCP0004442,HCP000444,PRD001,3,True,2024-03-14
SAMPCALLHCP0004444,CALLHCP0004444,HCP000444,PRD001,3,True,2024-02-02
SAMPCALLHCP0012402,CALLHCP0012402,HCP001240,PRD001,3,True,2024-01-24
SAMPCALLHCP0014240,CALLHCP0014240,HCP001424,PRD001,2,True,2024-02-11
SAMPCALLHCP0014241,CALLHCP0014241,HCP001424,PRD001,2,True,2024-03-22
SAMPCALLHCP0014243,CALLHCP0014243,HCP001424,PRD001,3,True,2024-02-21
SAMPCALLHCP0014245,CALLHCP0014245,HCP001424,PRD001,2,True,2024-03-05
SAMPCALLHCP0003551,CALLHCP0003551,HCP000355,PRD001,2,True,2024-02-02
SAMPCALLHCP0016904,CALLHCP0016904,HCP001690,PRD001,2,True,2024-02-14
SAMPCALLHCP0006001,CALLHCP0006001,HCP000600,PRD001,2,True,2024-02-03
SAMPCALLHCP0014761,CALLHCP0014761,HCP001476,PRD001,2,True,2024-02-01
SAMPCALLHCP0000114,CALLHCP0000114,HCP000011,PRD001,2,True,2024-02-06
SAMPCALLHCP0008423,CALLHCP0008423,HCP000842,PRD001,3,True,2024-02-12
SAMPCALLHCP0002702,CALLHCP0002702,HCP000270,PRD001,3,True,2024-03-08
SAMPCALLHCP0002705,CALLHCP0002705,HCP000270,PRD001,2,True,2024-01-25
SAMPCALLHCP0012130,CALLHCP0012130,HCP001213,PRD001,2,True,2024-02-08
SAMPCALLHCP0001451,CALLHCP0001451,HCP000145,PRD001,3,True,2024-03-02
SAMPCALLHCP0000250,CALLHCP0000250,HCP000025,PRD001,1,True,2024-02-18
SAMPCALLHCP0003503,CALLHCP0003503,HCP000350,PRD001,3,True,2024-02-12
SAMPCALLHCP0003506,CALLHCP0003506,HCP000350,PRD001,3,True,2024-01-21
SAMPCALLHCP0000000,CALLHCP0000000,HCP000000,PRD001,2,True,2024-03-13
SAMPCALLHCP0017966,CALLHCP0017966,HCP001796,PRD001,1,True,2024-01-08
SAMPCALLHCP0004251,CALLHCP0004251,HCP000425,PRD001,1,True,2024-03-19
SAMPCALLHCP0004252,CALLHCP0004252,HCP000425,PRD001,2,True,2024-03-18
SAMPCALLHCP0004253,CALLHCP0004253,HCP000425,PRD001,2,True,2024-03-13
SAMPCALLHCP0006960,CALLHCP0006960,HCP000696,PRD001,2,True,2024-02-03
SAMPCALLHCP0015432,CALLHCP0015432,HCP001543,PRD001,1,True,2024-03-10
SAMPCALLHCP0016434,CALLHCP0016434,HCP001643,PRD001,2,True,2024-02-22
SAMPCALLHCP0019600,CALLHCP0019600,HCP001960,PRD001,2,True,2024-01-21
SAMPCALLHCP0019910,CALLHCP0019910,HCP001991,PRD001,3,True,2024-02-14
SAMPCALLHCP0006220,CALLHCP0006220,HCP000622,PRD001,3,True,2024-03-08
SAMPCALLHCP0006222,CALLHCP0006222,HCP000622,PRD001,1,True,2024-01-16
SAMPCALLHCP0006225,CALLHCP0006225,HCP000622,PRD001,3,True,2024-02-28
SAMPCALLHCP0006226,CALLHCP0006226,HCP000622,PRD001,1,True,2024-01-31
SAMPCALLHCP0017750,CALLHCP0017750,HCP001775,PRD001,3,True,2024-01-24
SAMPCALLHCP0006615,CALLHCP0006615,HCP000661,PRD001,3,True,2024-02-15
SAMPCALLHCP0012430,CALLHCP0012430,HCP001243,PRD001,1,True,2024-02-27
SAMPCALLHCP0012431,CALLHCP0012431,HCP001243,PRD001,3,True,2024-03-19
SAMPCALLHCP0012432,CALLHCP0012432,HCP001243,PRD001,1,True,2024-02-03
SAMPCALLHCP0011582,CALLHCP0011582,HCP001158,PRD001,2,True,2024-01-06
SAMPCALLHCP0017640,CALLHCP0017640,HCP001764,PRD001,1,True,2024-02-13
SAMPCALLHCP0017643,CALLHCP0017643,HCP001764,PRD001,3,True,2024-01-22
SAMPCALLHCP0017644,CALLHCP0017644,HCP001764,PRD001,1,True,2024-02-01
SAMPCALLHCP0001410,CALLHCP0001410,HCP000141,PRD001,2,True,2024-03-01
SAMPCALLHCP0001411,CALLHCP0001411,HCP000141,PRD001,3,True,2024-01-08
SAMPCALLHCP0001413,CALLHCP0001413,HCP000141,PRD001,2,True,2024-01-21
SAMPCALLHCP0006071,CALLHCP0006071,HCP000607,PRD001,3,True,2024-01-13
SAMPCALLHCP0006074,CALLHCP0006074,HCP000607,PRD001,1,True,2024-02-10
SAMPCALLHCP0007890,CALLHCP0007890,HCP000789,PRD001,3,True,2024-01-20
SAMPCALLHCP0007893,CALLHCP0007893,HCP000789,PRD001,2,True,2024-03-12
SAMPCALLHCP0019090,CALLHCP0019090,HCP001909,PRD001,2,True,2024-03-24
SAMPCALLHCP0019093,CALLHCP0019093,HCP001909,PRD001,2,True,2024-03-24
SAMPCALLHCP0007280,CALLHCP0007280,HCP000728,PRD001,1,True,2024-01-04
SAMPCALLHCP0009990,CALLHCP0009990,HCP000999,PRD001,3,True,2024-03-05
SAMPCALLHCP0001542,CALLHCP0001542,HCP000154,PRD001,2,True,2024-03-10
SAMPCALLHCP0001544,CALLHCP0001544,HCP000154,PRD001,1,True,2024-02-29
SAMPCALLHCP0016303,CALLHCP0016303,HCP001630,PRD001,1,True,2024-01-22
SAMPCALLHCP0005290,CALLHCP0005290,HCP000529,PRD001,2,True,2024-01-19
SAMPCALLHCP0018590,CALLHCP0018590,HCP001859,PRD001,3,True,2024-01-22
SAMPCALLHCP0009603,CALLHCP0009603,HCP000960,PRD001,2,True,2024-03-12
SAMPCALLHCP0004662,CALLHCP0004662,HCP000466,PRD001,2,True,2024-03-16
SAMPCALLHCP0017070,CALLHCP0017070,HCP001707,PRD001,3,True,2024-01-01
SAMPCALLHCP0017072,CALLHCP0017072,HCP001707,PRD001,3,True,2024-02-28
SAMPCALLHCP0007463,CALLHCP0007463,HCP000746,PRD001,3,True,2024-02-12
SAMPCALLHCP0007464,CALLHCP0007464,HCP000746,PRD001,1,True,2024-01-01
SAMPCALLHCP0006080,CALLHCP0006080,HCP000608,PRD001,1,True,2024-02-14
SAMPCALLHCP0013840,CALLHCP0013840,HCP001384,PRD001,3,True,2024-03-15
SAMPCALLHCP0013842,CALLHCP0013842,HCP001384,PRD001,3,True,2024-01-22
SAMPCALLHCP0013844,CALLHCP0013844,HCP001384,PRD001,3,True,2024-02-27
SAMPCALLHCP0013845,CALLHCP0013845,HCP001384,PRD001,3,True,2024-01-25
SAMPCALLHCP0013846,CALLHCP0013846,HCP001384,PRD001,1,True,2024-03-23
SAMPCALLHCP0011483,CALLHCP0011483,HCP001148,PRD001,2,True,2024-01-12
SAMPCALLHCP0006541,CALLHCP0006541,HCP000654,PRD001,2,True,2024-03-24
SAMPCALLHCP0006545,CALLHCP0006545,HCP000654,PRD001,2,True,2024-01-04
SAMPCALLHCP0015043,CALLHCP0015043,HCP001504,PRD001,2,True,2024-03-07
SAMPCALLHCP0011341,CALLHCP0011341,HCP001134,PRD001,2,True,2024-01-23
SAMPCALLHCP0012480,CALLHCP0012480,HCP001248,PRD001,3,True,2024-01-08
SAMPCALLHCP0012541,CALLHCP0012541,HCP001254,PRD001,2,True,2024-01-07
SAMPCALLHCP0005740,CALLHCP0005740,HCP000574,PRD001,1,True,2024-02-20
SAMPCALLHCP0013680,CALLHCP0013680,HCP001368,PRD001,1,True,2024-02-17
SAMPCALLHCP0004412,CALLHCP0004412,HCP000441,PRD001,3,True,2024-03-12
SAMPCALLHCP0018200,CALLHCP0018200,HCP001820,PRD001,3,True,2024-02-07
SAMPCALLHCP0016212,CALLHCP0016212,HCP001621,PRD001,2,True,2024-03-03
SAMPCALLHCP0005873,CALLHCP0005873,HCP000587,PRD001,1,True,2024-02-04
SAMPCALLHCP0005692,CALLHCP0005692,HCP000569,PRD001,1,True,2024-03-23
SAMPCALLHCP0014211,CALLHCP0014211,HCP001421,PRD001,3,True,2024-01-02
SAMPCALLHCP0014212,CALLHCP0014212,HCP001421,PRD001,1,True,2024-01-03
SAMPCALLHCP0002334,CALLHCP0002334,HCP000233,PRD001,2,True,2024-01-24
SAMPCALLHCP0011321,CALLHCP0011321,HCP001132,PRD001,3,True,2024-03-16
SAMPCALLHCP0011326,CALLHCP0011326,HCP001132,PRD001,1,True,2024-01-10
SAMPCALLHCP0011122,CALLHCP0011122,HCP001112,PRD001,2,True,2024-03-01
SAMPCALLHCP0011123,CALLHCP0011123,HCP001112,PRD001,3,True,2024-03-20
SAMPCALLHCP0018052,CALLHCP0018052,HCP001805,PRD001,2,True,2024-03-11
SAMPCALLHCP0001993,CALLHCP0001993,HCP000199,PRD001,2,True,2024-03-20
SAMPCALLHCP0001994,CALLHCP0001994,HCP000199,PRD001,3,True,2024-02-19
SAMPCALLHCP0001995,CALLHCP0001995,HCP000199,PRD001,3,True,2024-02-28
SAMPCALLHCP0011671,CALLHCP0011671,HCP001167,PRD001,1,True,2024-03-04
SAMPCALLHCP0002961,CALLHCP0002961,HCP000296,PRD001,2,True,2024-02-28
SAMPCALLHCP0002963,CALLHCP0002963,HCP000296,PRD001,1,True,2024-01-22
SAMPCALLHCP0001270,CALLHCP0001270,HCP000127,PRD001,1,True,2024-03-05
SAMPCALLHCP0001271,CALLHCP0001271,HCP000127,PRD001,1,True,2024-02-10
SAMPCALLHCP0001273,CALLHCP0001273,HCP000127,PRD001,3,True,2024-03-14
SAMPCALLHCP0001275,CALLHCP0001275,HCP000127,PRD001,2,True,2024-02-11
SAMPCALLHCP0004830,CALLHCP0004830,HCP000483,PRD001,1,True,2024-02-07
SAMPCALLHCP0004832,CALLHCP0004832,HCP000483,PRD001,2,True,2024-03-23
SAMPCALLHCP0005552,CALLHCP0005552,HCP000555,PRD001,1,True,2024-02-27
SAMPCALLHCP0004631,CALLHCP0004631,HCP000463,PRD001,2,True,2024-01-21
SAMPCALLHCP0004632,CALLHCP0004632,HCP000463,PRD001,1,True,2024-03-16
SAMPCALLHCP0019450,CALLHCP0019450,HCP001945,PRD001,1,True,2024-01-03
SAMPCALLHCP0016680,CALLHCP0016680,HCP001668,PRD001,2,True,2024-03-12
SAMPCALLHCP0009662,CALLHCP0009662,HCP000966,PRD001,2,True,2024-01-09
SAMPCALLHCP0018150,CALLHCP0018150,HCP001815,PRD001,1,True,2024-03-18
SAMPCALLHCP0015590,CALLHCP0015590,HCP001559,PRD001,2,True,2024-03-11
SAMPCALLHCP0015594,CALLHCP0015594,HCP001559,PRD001,1,True,2024-02-07
SAMPCALLHCP0004360,CALLHCP0004360,HCP000436,PRD001,1,True,2024-03-10
SAMPCALLHCP0003541,CALLHCP0003541,HCP000354,PRD001,1,True,2024-02-06
SAMPCALLHCP0003543,CALLHCP0003543,HCP000354,PRD001,2,True,2024-01-07
SAMPCALLHCP0002800,CALLHCP0002800,HCP000280,PRD001,1,True,2024-02-21
SAMPCALLHCP0002801,CALLHCP0002801,HCP000280,PRD001,3,True,2024-01-02
SAMPCALLHCP0002802,CALLHCP0002802,HCP000280,PRD001,1,True,2024-01-04
SAMPCALLHCP0017203,CALLHCP0017203,HCP001720,PRD001,1,True,2024-01-20
SAMPCALLHCP0017204,CALLHCP0017204,HCP001720,PRD001,2,True,2024-03-18
SAMPCALLHCP0013341,CALLHCP0013341,HCP001334,PRD001,3,True,2024-03-04
SAMPCALLHCP0013342,CALLHCP0013342,HCP001334,PRD001,1,True,2024-02-01
SAMPCALLHCP0013344,CALLHCP0013344,HCP001334,PRD001,2,True,2024-02-26
SAMPCALLHCP0005351,CALLHCP0005351,HCP000535,PRD001,1,True,2024-02-15
SAMPCALLHCP0009334,CALLHCP0009334,HCP000933,PRD001,2,True,2024-02-26
SAMPCALLHCP0009335,CALLHCP0009335,HCP000933,PRD001,2,True,2024-01-24
SAMPCALLHCP0000681,CALLHCP0000681,HCP000068,PRD001,1,True,2024-01-22
SAMPCALLHCP0007442,CALLHCP0007442,HCP000744,PRD001,2,True,2024-02-02
SAMPCALLHCP0016910,CALLHCP0016910,HCP001691,PRD001,3,True,2024-01-24
SAMPCALLHCP0018492,CALLHCP0018492,HCP001849,PRD001,1,True,2024-01-05
SAMPCALLHCP0017270,CALLHCP0017270,HCP001727,PRD001,1,True,2024-03-18
SAMPCALLHCP0002150,CALLHCP0002150,HCP000215,PRD001,2,True,2024-03-01
SAMPCALLHCP0015110,CALLHCP0015110,HCP001511,PRD001,1,True,2024-01-24
SAMPCALLHCP0015111,CALLHCP0015111,HCP001511,PRD001,3,True,2024-02-19
SAMPCALLHCP0007650,CALLHCP0007650,HCP000765,PRD001,1,True,2024-01-09
SAMPCALLHCP0000580,CALLHCP0000580,HCP000058,PRD001,2,True,2024-01-13
SAMPCALLHCP0013532,CALLHCP0013532,HCP001353,PRD001,2,True,2024-01-30
SAMPCALLHCP0014120,CALLHCP0014120,HCP001412,PRD001,2,True,2024-03-14
SAMPCALLHCP0008660,CALLHCP0008660,HCP000866,PRD001,3,True,2024-01-01
SAMPCALLHCP0008661,CALLHCP0008661,HCP000866,PRD001,1,True,2024-02-25
SAMPCALLHCP0001971,CALLHCP0001971,HCP000197,PRD001,1,True,2024-02-23
SAMPCALLHCP0015291,CALLHCP0015291,HCP001529,PRD001,1,True,2024-01-13
SAMPCALLHCP0015292,CALLHCP0015292,HCP001529,PRD001,1,True,2024-01-06
SAMPCALLHCP0015294,CALLHCP0015294,HCP001529,PRD001,2,True,2024-02-20
SAMPCALLHCP0003850,CALLHCP0003850,HCP000385,PRD001,1,True,2024-03-21
SAMPCALLHCP0019410,CALLHCP0019410,HCP001941,PRD001,1,True,2024-03-09
SAMPCALLHCP0008110,CALLHCP0008110,HCP000811,PRD001,2,True,2024-02-29
SAMPCALLHCP0018820,CALLHCP0018820,HCP001882,PRD001,1,True,2024-01-31
SAMPCALLHCP0018822,CALLHCP0018822,HCP001882,PRD001,2,True,2024-03-05
SAMPCALLHCP0006730,CALLHCP0006730,HCP000673,PRD001,3,True,2024-02-08
SAMPCALLHCP0011900,CALLHCP0011900,HCP001190,PRD001,1,True,2024-02-26
SAMPCALLHCP0014101,CALLHCP0014101,HCP001410,PRD001,1,True,2024-01-29
SAMPCALLHCP0012964,CALLHCP0012964,HCP001296,PRD001,3,True,2024-03-22
SAMPCALLHCP0007712,CALLHCP0007712,HCP000771,PRD001,2,True,2024-01-17
SAMPCALLHCP0001031,CALLHCP0001031,HCP000103,PRD001,2,True,2024-02-12
SAMPCALLHCP0001032,CALLHCP0001032,HCP000103,PRD001,2,True,2024-03-02
SAMPCALLHCP0019234,CALLHCP0019234,HCP001923,PRD001,1,True,2024-01-10
SAMPCALLHCP0012231,CALLHCP0012231,HCP001223,PRD001,3,True,2024-02-09
SAMPCALLHCP0003890,CALLHCP0003890,HCP000389,PRD001,1,True,2024-02-17
SAMPCALLHCP0003892,CALLHCP0003892,HCP000389,PRD001,3,True,2024-03-06
SAMPCALLHCP0003893,CALLHCP0003893,HCP000389,PRD001,2,True,2024-03-12
SAMPCALLHCP0006632,CALLHCP0006632,HCP000663,PRD001,1,True,2024-02-29
SAMPCALLHCP0006633,CALLHCP0006633,HCP000663,PRD001,1,True,2024-02-12
SAMPCALLHCP0011730,CALLHCP0011730,HCP001173,PRD001,2,True,2024-03-21
SAMPCALLHCP0011732,CALLHCP0011732,HCP001173,PRD001,2,True,2024-02-18
SAMPCALLHCP0018612,CALLHCP0018612,HCP001861,PRD001,1,True,2024-01-21
SAMPCALLHCP0005162,CALLHCP0005162,HCP000516,PRD001,3,True,2024-01-11
SAMPCALLHCP0006792,CALLHCP0006792,HCP000679,PRD001,2,True,2024-02-02
