prescriber_id,entity_id_truth,period_end_date,product_id
UNK352244,HCP000869,2024-03-01,PRD003
RXD000869,HCP000869,2024-03-01,PRD004
RXD000869,HCP000869,2024-03-01,PRD005
RXD000869,HCP000869,2024-03-01,PRD007
RXD000869,HCP000869,2024-03-15,PRD001
RXD000869,HCP000869,2024-03-15,PRD002
RXD000869,HCP000869,2024-03-15,PRD003
RXD000869,HCP000869,2024-03-15,PRD004
RXD000869,HCP000869,2024-03-15,PRD005
RXD000869,HCP000869,2024-03-15,PRD007
RXD000869,HCP000869,2024-03-29,PRD001
RXD000869,HCP000869,2024-03-29,PRD002
RXD000869,HCP000869,2024-03-29,PRD003
RXD000869,HCP000869,2024-03-29,PRD004
RXD000869,HCP000869,2024-03-29,PRD005
RXD000869,HCP000869,2024-03-29,PRD007
RXD000871,HCP000871,2024-01-05,PRD002
UNK653893,HCP000871,2024-01-05,PRD003
RXD000871,HCP000871,2024-01-05,PRD004
RXD000871,HCP000871,2024-01-05,PRD005
RXD000871,HCP000871,2024-01-05,PRD007
RXD000871,HCP000871,2024-01-19,PRD002
UNK926108,HCP000871,2024-01-19,PRD003
RXD000871,HCP000871,2024-01-19,PRD004
RXD000871,HCP000871,2024-01-19,PRD005
RXD000871,HCP000871,2024-01-19,PRD007
RXD000871,HCP000871,2024-02-02,PRD001
RXD000871,HCP000871,2024-02-02,PRD002
UNK975063,HCP000871,2024-02-02,PRD003
RXD000871,HCP000871,2024-02-02,PRD004
RXD000871,HCP000871,2024-02-02,PRD005
UNK394384,HCP000871,2024-02-02,PRD007
RXD000871,HCP000871,2024-02-16,PRD001
UNK539637,HCP000871,2024-02-16,PRD002
RXD000871,HCP000871,2024-02-16,PRD003
RXD000871,HCP000871,2024-02-16,PRD004
UNK301621,HCP000871,2024-02-16,PRD005
RXD000871,HCP000871,2024-02-16,PRD007
UNK686474,HCP000871,2024-03-01,PRD001
RXD000871,HCP000871,2024-03-01,PRD002
RXD000871,HCP000871,2024-03-01,PRD003
RXD000871,HCP000871,2024-03-01,PRD004
RXD000871,HCP000871,2024-03-01,PRD005
RXD000871,HCP000871,2024-03-01,PRD007
RXD000871,HCP000871,2024-03-15,PRD001
RXD000871,HCP000871,2024-03-15,PRD002
RXD000871,HCP000871,2024-03-15,PRD003
RXD000871,HCP000871,2024-03-15,PRD004
RXD000871,HCP000871,2024-03-15,PRD005
RXD000871,HCP000871,2024-03-15,PRD007
RXD000871,HCP000871,2024-03-29,PRD001
RXD000871,HCP000871,2024-03-29,PRD002
RXD000871,HCP000871,2024-03-29,PRD003
RXD000871,HCP000871,2024-03-29,PRD004
RXD000871,HCP000871,2024-03-29,PRD005
RXD000871,HCP000871,2024-03-29,PRD007
RXD000872,HCP000872,2024-01-05,PRD001
RXD000872,HCP000872,2024-01-05,PRD002
RXD000872,HCP000872,2024-01-05,PRD003
RXD000872,HCP000872,2024-01-05,PRD004
RXD000872,HCP000872,2024-01-05,PRD005
RXD000872,HCP000872,2024-01-05,PRD007
RXD000872,HCP000872,2024-01-19,PRD001
RXD000872,HCP000872,2024-01-19,PRD002
RXD000872,HCP000872,2024-01-19,PRD003
RXD000872,HCP000872,2024-01-19,PRD004
RXD000872,HCP000872,2024-01-19,PRD005
RXD000872,HCP000872,2024-01-19,PRD007
RXD000872,HCP000872,2024-02-02,PRD001
RXD000872,HCP000872,2024-02-02,PRD002
RXD000872,HCP000872,2024-02-02,PRD003
RXD000872,HCP000872,2024-02-02,PRD004
RXD000872,HCP000872,2024-02-02,PRD005
RXD000872,HCP000872,2024-02-02,PRD007
RXD000872,HCP000872,2024-02-16,PRD001
RXD000872,HCP000872,2024-02-16,PRD002
RXD000872,HCP000872,2024-02-16,PRD003
RXD000872,HCP000872,2024-02-16,PRD004
RXD000872,HCP000872,2024-02-16,PRD005
RXD000872,HCP000872,2024-02-16,PRD007
RXD000872,HCP000872,2024-03-01,PRD001
RXD000872,HCP000872,2024-03-01,PRD002
RXD000872,HCP000872,2024-03-01,PRD003
RXD000872,HCP000872,2024-03-01,PRD004
RXD000872,HCP000872,2024-03-01,PRD005
RXD000872,HCP000872,2024-03-01,PRD007
RXD000872,HCP000872,2024-03-15,PRD001
RXD000872,HCP000872,2024-03-15,PRD002
RXD000872,HCP000872,2024-03-15,PRD003
RXD000872,HCP000872,2024-03-15,PRD004
RXD000872,HCP000872,2024-03-15,PRD005
RXD000872,HCP000872,2024-03-15,PRD007
RXD000872,HCP000872,2024-03-29,PRD001
UNK772305,HCP000872,2024-03-29,PRD002
RXD000872,HCP000872,2024-03-29,PRD003
RXD000872,HCP000872,2024-03-29,PRD004
RXD000872,HCP000872,2024-03-29,PRD005
RXD000872,HCP000872,2024-03-29,PRD007
RXD000873,HCP000873,2024-01-05,PRD002
RXD000873,HCP000873,2024-01-05,PRD003
RXD000873,HCP000873,2024-01-05,PRD004
RXD000873,HCP000873,2024-01-05,PRD005
RXD000873,HCP000873,2024-01-05,PRD007
UNK941375,HCP000873,2024-01-19,PRD002
RXD000873,HCP000873,2024-01-19,PRD003
RXD000873,HCP000873,2024-01-19,PRD004
RXD000873,HCP000873,2024-01-19,PRD005
RXD000873,HCP000873,2024-01-19,PRD007
RXD000873,HCP000873,2024-02-02,PRD001
RXD000873,HCP000873,2024-02-02,PRD002
RXD000873,HCP000873,2024-02-02,PRD003
RXD000873,HCP000873,2024-02-02,PRD004
RXD000873,HCP000873,2024-02-02,PRD005
RXD000873,HCP000873,2024-02-02,PRD007
RXD000873,HCP000873,2024-02-16,PRD001
RXD000873,HCP000873,2024-02-16,PRD002
RXD000873,HCP000873,2024-02-16,PRD003
RXD000873,HCP000873,2024-02-16,PRD004
RXD000873,HCP000873,2024-02-16,PRD005
RXD000873,HCP000873,2024-02-16,PRD007
RXD000873,HCP000873,2024-03-01,PRD001
RXD000873,HCP000873,2024-03-01,PRD002
RXD000873,HCP000873,2024-03-01,PRD003
RXD000873,HCP000873,2024-03-01,PRD004
RXD000873,HCP000873,2024-03-01,PRD005
RXD000873,HCP000873,2024-03-01,PRD007
RXD000873,HCP000873,2024-03-15,PRD001
RXD000873,HCP000873,2024-03-15,PRD002
UNK764405,HCP000873,2024-03-15,PRD003
RXD000873,HCP000873,2024-03-15,PRD004
RXD000873,HCP000873,2024-03-15,PRD005
RXD000873,HCP000873,2024-03-15,PRD007
RXD000873,HCP000873,2024-03-29,PRD001
RXD000873,HCP000873,2024-03-29,PRD002
RXD000873,HCP000873,2024-03-29,PRD003
RXD000873,HCP000873,2024-03-29,PRD004
RXD000873,HCP000873,2024-03-29,PRD005
RXD000873,HCP000873,2024-03-29,PRD007
RXD000876,HCP000876,2024-01-05,PRD001
RXD000876,HCP000876,2024-01-05,PRD002
RXD000876,HCP000876,2024-01-05,PRD003
RXD000876,HCP000876,2024-01-05,PRD004
RXD000876,HCP000876,2024-01-05,PRD005
RXD000876,HCP000876,2024-01-05,PRD007
RXD000876,HCP000876,2024-01-19,PRD001
RXD000876,HCP000876,2024-01-19,PRD002
RXD000876,HCP000876,2024-01-19,PRD003
RXD000876,HCP000876,2024-01-19,PRD004
RXD000876,HCP000876,2024-01-19,PRD005
RXD000876,HCP000876,2024-01-19,PRD007
RXD000876,HCP000876,2024-02-02,PRD001
RXD000876,HCP000876,2024-02-02,PRD002
RXD000876,HCP000876,2024-02-02,PRD003
RXD000876,HCP000876,2024-02-02,PRD004
UNK493571,HCP000876,2024-02-02,PRD005
RXD000876,HCP000876,2024-02-02,PRD007
RXD000876,HCP000876,2024-02-16,PRD001
RXD000876,HCP000876,2024-02-16,PRD002
RXD000876,HCP000876,2024-02-16,PRD003
RXD000876,HCP000876,2024-02-16,PRD004
RXD000876,HCP000876,2024-02-16,PRD005
RXD000876,HCP000876,2024-02-16,PRD007
RXD000876,HCP000876,2024-03-01,PRD001
RXD000876,HCP000876,2024-03-01,PRD002
RXD000876,HCP000876,2024-03-01,PRD003
RXD000876,HCP000876,2024-03-01,PRD004
RXD000876,HCP000876,2024-03-01,PRD005
RXD000876,HCP000876,2024-03-01,PRD007
RXD000876,HCP000876,2024-03-15,PRD001
RXD000876,HCP000876,2024-03-15,PRD002
RXD000876,HCP000876,2024-03-15,PRD003
RXD000876,HCP000876,2024-03-15,PRD004
RXD000876,HCP000876,2024-03-15,PRD005
RXD000876,HCP000876,2024-03-15,PRD007
RXD000876,HCP000876,2024-03-29,PRD001
RXD000876,HCP000876,2024-03-29,PRD002
RXD000876,HCP000876,2024-03-29,PRD003
RXD000876,HCP000876,2024-03-29,PRD004
RXD000876,HCP000876,2024-03-29,PRD005
RXD000876,HCP000876,2024-03-29,PRD007
RXD000879,HCP000879,2024-01-05,PRD001
RXD000879,HCP000879,2024-01-05,PRD002
RXD000879,HCP000879,2024-01-05,PRD003
RXD000879,HCP000879,2024-01-05,PRD004
RXD000879,HCP000879,2024-01-05,PRD005
RXD000879,HCP000879,2024-01-05,PRD007
RXD000879,HCP000879,2024-01-19,PRD001
RXD000879,HCP000879,2024-01-19,PRD002
RXD000879,HCP000879,2024-01-19,PRD003
RXD000879,HCP000879,2024-01-19,PRD004
RXD000879,HCP000879,2024-01-19,PRD005
RXD000879,HCP000879,2024-01-19,PRD007
RXD000879,HCP000879,2024-02-02,PRD001
RXD000879,HCP000879,2024-02-02,PRD002
RXD000879,HCP000879,2024-02-02,PRD003
RXD000879,HCP000879,2024-02-02,PRD004
RXD000879,HCP000879,2024-02-02,PRD005
RXD000879,HCP000879,2024-02-02,PRD007
RXD000879,HCP000879,2024-02-16,PRD001
RXD000879,HCP000879,2024-02-16,PRD002
RXD000879,HCP000879,2024-02-16,PRD003
RXD000879,HCP000879,2024-02-16,PRD004
RXD000879,HCP000879,2024-02-16,PRD005
RXD000879,HCP000879,2024-02-16,PRD007
RXD000879,HCP000879,2024-03-01,PRD001
RXD000879,HCP000879,2024-03-01,PRD002
RXD000879,HCP000879,2024-03-01,PRD003
RXD000879,HCP000879,2024-03-01,PRD004
RXD000879,HCP000879,2024-03-01,PRD005
RXD000879,HCP000879,2024-03-01,PRD007
RXD000879,HCP000879,2024-03-15,PRD001
RXD000879,HCP000879,2024-03-15,PRD002
RXD000879,HCP000879,2024-03-15,PRD003
RXD000879,HCP000879,2024-03-15,PRD004
RXD000879,HCP000879,2024-03-15,PRD005
RXD000879,HCP000879,2024-03-15,PRD007
RXD000879,HCP000879,2024-03-29,PRD001
RXD000879,HCP000879,2024-03-29,PRD002
RXD000879,HCP000879,2024-03-29,PRD003
RXD000879,HCP000879,2024-03-29,PRD004
RXD000879,HCP000879,2024-03-29,PRD005
RXD000879,HCP000879,2024-03-29,PRD007
RXD000889,HCP000889,2024-01-05,PRD001
RXD000889,HCP000889,2024-01-05,PRD002
RXD000889,HCP000889,2024-01-05,PRD003
UNK565489,HCP000889,2024-01-05,PRD004
RXD000889,HCP000889,2024-01-05,PRD005
RXD000889,HCP000889,2024-01-05,PRD007
RXD000889,HCP000889,2024-01-19,PRD001
RXD000889,HCP000889,2024-01-19,PRD002
RXD000889,HCP000889,2024-01-19,PRD003
RXD000889,HCP000889,2024-01-19,PRD004
RXD000889,HCP000889,2024-01-19,PRD005
RXD000889,HCP000889,2024-01-19,PRD007
RXD000889,HCP000889,2024-02-02,PRD001
RXD000889,HCP000889,2024-02-02,PRD002
RXD000889,HCP000889,2024-02-02,PRD003
RXD000889,HCP000889,2024-02-02,PRD004
RXD000889,HCP000889,2024-02-02,PRD005
RXD000889,HCP000889,2024-02-02,PRD007
RXD000889,HCP000889,2024-02-16,PRD001
RXD000889,HCP000889,2024-02-16,PRD002
RXD000889,HCP000889,2024-02-16,PRD003
RXD000889,HCP000889,2024-02-16,PRD004
RXD000889,HCP000889,2024-02-16,PRD005
RXD000889,HCP000889,2024-02-16,PRD007
RXD000889,HCP000889,2024-03-01,PRD001
RXD000889,HCP000889,2024-03-01,PRD002
RXD000889,HCP000889,2024-03-01,PRD003
RXD000889,HCP000889,2024-03-01,PRD004
RXD000889,HCP000889,2024-03-01,PRD005
UNK758617,HCP000889,2024-03-01,PRD007
UNK505479,HCP000889,2024-03-15,PRD001
RXD000889,HCP000889,2024-03-15,PRD002
RXD000889,HCP000889,2024-03-15,PRD003
RXD000889,HCP000889,2024-03-15,PRD004
RXD000889,HCP000889,2024-03-15,PRD005
RXD000889,HCP000889,2024-03-15,PRD007
RXD000889,HCP000889,2024-03-29,PRD001
RXD000889,HCP000889,2024-03-29,PRD002
RXD000889,HCP000889,2024-03-29,PRD003
RXD000889,HCP000889,2024-03-29,PRD004
RXD000889,HCP000889,2024-03-29,PRD005
RXD000889,HCP000889,2024-03-29,PRD007
RXD000890,HCP000890,2024-01-05,PRD001
RXD000890,HCP000890,2024-01-05,PRD002
RXD000890,HCP000890,2024-01-05,PRD003
RXD000890,HCP000890,2024-01-05,PRD005
RXD000890,HCP000890,2024-01-05,PRD007
RXD000890,HCP000890,2024-01-19,PRD001
RXD000890,HCP000890,2024-01-19,PRD002
RXD000890,HCP000890,2024-01-19,PRD003
RXD000890,HCP000890,2024-01-19,PRD005
RXD000890,HCP000890,2024-01-19,PRD007
UNK186058,HCP000890,2024-02-02,PRD001
RXD000890,HCP000890,2024-02-02,PRD002
RXD000890,HCP000890,2024-02-02,PRD003
RXD000890,HCP000890,2024-02-02,PRD005
RXD000890,HCP000890,2024-02-02,PRD007
UNK366459,HCP000890,2024-02-16,PRD001
RXD000890,HCP000890,2024-02-16,PRD002
RXD000890,HCP000890,2024-02-16,PRD003
RXD000890,HCP000890,2024-02-16,PRD004
RXD000890,HCP000890,2024-02-16,PRD005
RXD000890,HCP000890,2024-02-16,PRD007
RXD000890,HCP000890,2024-03-01,PRD001
RXD000890,HCP000890,2024-03-01,PRD002
RXD000890,HCP000890,2024-03-01,PRD003
RXD000890,HCP000890,2024-03-01,PRD004
RXD000890,HCP000890,2024-03-01,PRD005
RXD000890,HCP000890,2024-03-01,PRD007
RXD000890,HCP000890,2024-03-15,PRD001
UNK249222,HCP000890,2024-03-15,PRD002
RXD000890,HCP000890,2024-03-15,PRD003
RXD000890,HCP000890,2024-03-15,PRD004
RXD000890,HCP000890,2024-03-15,PRD005
RXD000890,HCP000890,2024-03-15,PRD007
RXD000890,HCP000890,2024-03-29,PRD001
RXD000890,HCP000890,2024-03-29,PRD002
RXD000890,HCP000890,2024-03-29,PRD003
RXD000890,HCP000890,2024-03-29,PRD004
RXD000890,HCP000890,2024-03-29,PRD005
RXD000890,HCP000890,2024-03-29,PRD007
RXD000897,HCP000897,2024-01-05,PRD001
RXD000897,HCP000897,2024-01-05,PRD002
RXD000897,HCP000897,2024-01-05,PRD003
RXD000897,HCP000897,2024-01-05,PRD004
RXD000897,HCP000897,2024-01-05,PRD005
RXD000897,HCP000897,2024-01-05,PRD007
RXD000897,HCP000897,2024-01-19,PRD001
RXD000897,HCP000897,2024-01-19,PRD002
RXD000897,HCP000897,2024-01-19,PRD003
RXD000897,HCP000897,2024-01-19,PRD004
RXD000897,HCP000897,2024-01-19,PRD005
UNK186346,HCP000897,2024-01-19,PRD007
RXD000897,HCP000897,2024-02-02,PRD001
RXD000897,HCP000897,2024-02-02,PRD002
RXD000897,HCP000897,2024-02-02,PRD003
RXD000897,HCP000897,2024-02-02,PRD004
RXD000897,HCP000897,2024-02-02,PRD005
RXD000897,HCP000897,2024-02-02,PRD007
RXD000897,HCP000897,2024-02-16,PRD001
RXD000897,HCP000897,2024-02-16,PRD002
RXD000897,HCP000897,2024-02-16,PRD003
RXD000897,HCP000897,2024-02-16,PRD004
RXD000897,HCP000897,2024-02-16,PRD005
UNK063429,HCP000897,2024-02-16,PRD007
RXD000897,HCP000897,2024-03-01,PRD001
RXD000897,HCP000897,2024-03-01,PRD002
RXD000897,HCP000897,2024-03-01,PRD003
RXD000897,HCP000897,2024-03-01,PRD004
RXD000897,HCP000897,2024-03-01,PRD005
RXD000897,HCP000897,2024-03-01,PRD007
RXD000897,HCP000897,2024-03-15,PRD001
RXD000897,HCP000897,2024-03-15,PRD002
RXD000897,HCP000897,2024-03-15,PRD003
RXD000897,HCP000897,2024-03-15,PRD004
RXD000897,HCP000897,2024-03-15,PRD005
RXD000897,HCP000897,2024-03-15,PRD007
RXD000897,HCP000897,2024-03-29,PRD001
RXD000897,HCP000897,2024-03-29,PRD002
RXD000897,HCP000897,2024-03-29,PRD003
RXD000897,HCP000897,2024-03-29,PRD004
RXD000897,HCP000897,2024-03-29,PRD005
RXD000897,HCP000897,2024-03-29,PRD007
RXD000902,HCP000902,2024-01-05,PRD001
RXD000902,HCP000902,2024-01-05,PRD002
RXD000902,HCP000902,2024-01-05,PRD003
RXD000902,HCP000902,2024-01-05,PRD004
RXD000902,HCP000902,2024-01-05,PRD005
RXD000902,HCP000902,2024-01-05,PRD007
RXD000902,HCP000902,2024-01-19,PRD001
RXD000902,HCP000902,2024-01-19,PRD002
RXD000902,HCP000902,2024-01-19,PRD003
UNK064957,HCP000902,2024-01-19,PRD004
RXD000902,HCP000902,2024-01-19,PRD005
RXD000902,HCP000902,2024-01-19,PRD007
RXD000902,HCP000902,2024-02-02,PRD001
RXD000902,HCP000902,2024-02-02,PRD002
UNK729946,HCP000902,2024-02-02,PRD003
RXD000902,HCP000902,2024-02-02,PRD004
UNK338469,HCP000902,2024-02-02,PRD005
RXD000902,HCP000902,2024-02-02,PRD007
RXD000902,HCP000902,2024-02-16,PRD001
RXD000902,HCP000902,2024-02-16,PRD002
RXD000902,HCP000902,2024-02-16,PRD003
RXD000902,HCP000902,2024-02-16,PRD004
RXD000902,HCP000902,2024-02-16,PRD005
RXD000902,HCP000902,2024-02-16,PRD007
RXD000902,HCP000902,2024-03-01,PRD001
RXD000902,HCP000902,2024-03-01,PRD002
RXD000902,HCP000902,2024-03-01,PRD003
RXD000902,HCP000902,2024-03-01,PRD004
RXD000902,HCP000902,2024-03-01,PRD005
RXD000902,HCP000902,2024-03-01,PRD007
RXD000902,HCP000902,2024-03-15,PRD001
RXD000902,HCP000902,2024-03-15,PRD002
RXD000902,HCP000902,2024-03-15,PRD003
RXD000902,HCP000902,2024-03-15,PRD004
RXD000902,HCP000902,2024-03-15,PRD005
RXD000902,HCP000902,2024-03-15,PRD007
RXD000902,HCP000902,2024-03-29,PRD001
RXD000902,HCP000902,2024-03-29,PRD002
RXD000902,HCP000902,2024-03-29,PRD003
RXD000902,HCP000902,2024-03-29,PRD004
RXD000902,HCP000902,2024-03-29,PRD005
RXD000902,HCP000902,2024-03-29,PRD007
RXD000904,HCP000904,2024-01-05,PRD001
RXD000904,HCP000904,2024-01-05,PRD002
RXD000904,HCP000904,2024-01-05,PRD003
RXD000904,HCP000904,2024-01-05,PRD004
RXD000904,HCP000904,2024-01-05,PRD005
RXD000904,HCP000904,2024-01-05,PRD007
RXD000904,HCP000904,2024-01-19,PRD001
RXD000904,HCP000904,2024-01-19,PRD002
UNK817185,HCP000904,2024-01-19,PRD003
RXD000904,HCP000904,2024-01-19,PRD004
RXD000904,HCP000904,2024-01-19,PRD005
RXD000904,HCP000904,2024-01-19,PRD007
RXD000904,HCP000904,2024-02-02,PRD001
RXD000904,HCP000904,2024-02-02,PRD002
RXD000904,HCP000904,2024-02-02,PRD003
RXD000904,HCP000904,2024-02-02,PRD004
RXD000904,HCP000904,2024-02-02,PRD005
RXD000904,HCP000904,2024-02-02,PRD007
RXD000904,HCP000904,2024-02-16,PRD001
RXD000904,HCP000904,2024-02-16,PRD002
RXD000904,HCP000904,2024-02-16,PRD003
UNK434146,HCP000904,2024-02-16,PRD004
RXD000904,HCP000904,2024-02-16,PRD005
RXD000904,HCP000904,2024-02-16,PRD007
RXD000904,HCP000904,2024-03-01,PRD001
RXD000904,HCP000904,2024-03-01,PRD002
RXD000904,HCP000904,2024-03-01,PRD003
RXD000904,HCP000904,2024-03-01,PRD004
RXD000904,HCP000904,2024-03-01,PRD005
RXD000904,HCP000904,2024-03-01,PRD007
RXD000904,HCP000904,2024-03-15,PRD001
RXD000904,HCP000904,2024-03-15,PRD002
RXD000904,HCP000904,2024-03-15,PRD003
RXD000904,HCP000904,2024-03-15,PRD004
RXD000904,HCP000904,2024-03-15,PRD005
RXD000904,HCP000904,2024-03-15,PRD007
RXD000904,HCP000904,2024-03-29,PRD001
UNK773770,HCP000904,2024-03-29,PRD002
RXD000904,HCP000904,2024-03-29,PRD003
RXD000904,HCP000904,2024-03-29,PRD004
UNK194843,HCP000904,2024-03-29,PRD005
RXD000904,HCP000904,2024-03-29,PRD007
RXD000909,HCP000909,2024-01-05,PRD002
RXD000909,HCP000909,2024-01-05,PRD003
RXD000909,HCP000909,2024-01-05,PRD004
RXD000909,HCP000909,2024-01-05,PRD005
RXD000909,HCP000909,2024-01-05,PRD007
RXD000909,HCP000909,2024-01-19,PRD002
RXD000909,HCP000909,2024-01-19,PRD003
RXD000909,HCP000909,2024-01-19,PRD004
UNK308095,HCP000909,2024-01-19,PRD005
RXD000909,HCP000909,2024-01-19,PRD007
RXD000909,HCP000909,2024-02-02,PRD002
RXD000909,HCP000909,2024-02-02,PRD003
RXD000909,HCP000909,2024-02-02,PRD004
RXD000909,HCP000909,2024-02-02,PRD005
RXD000909,HCP000909,2024-02-02,PRD007
RXD000909,HCP000909,2024-02-16,PRD001
RXD000909,HCP000909,2024-02-16,PRD002
RXD000909,HCP000909,2024-02-16,PRD003
RXD000909,HCP000909,2024-02-16,PRD004
RXD000909,HCP000909,2024-02-16,PRD005
UNK594254,HCP000909,2024-02-16,PRD007
RXD000909,HCP000909,2024-03-01,PRD001
RXD000909,HCP000909,2024-03-01,PRD002
UNK164611,HCP000909,2024-03-01,PRD003
RXD000909,HCP000909,2024-03-01,PRD004
RXD000909,HCP000909,2024-03-01,PRD005
RXD000909,HCP000909,2024-03-01,PRD007
RXD000909,HCP000909,2024-03-15,PRD001
RXD000909,HCP000909,2024-03-15,PRD002
RXD000909,HCP000909,2024-03-15,PRD003
RXD000909,HCP000909,2024-03-15,PRD004
RXD000909,HCP000909,2024-03-15,PRD005
RXD000909,HCP000909,2024-03-15,PRD007
RXD000909,HCP000909,2024-03-29,PRD001
RXD000909,HCP000909,2024-03-29,PRD002
RXD000909,HCP000909,2024-03-29,PRD003
RXD000909,HCP000909,2024-03-29,PRD004
RXD000909,HCP000909,2024-03-29,PRD005
RXD000909,HCP000909,2024-03-29,PRD007
RXD000910,HCP000910,2024-01-05,PRD002
UNK740127,HCP000910,2024-01-05,PRD003
RXD000910,HCP000910,2024-01-05,PRD004
RXD000910,HCP000910,2024-01-05,PRD005
RXD000910,HCP000910,2024-01-05,PRD007
RXD000910,HCP000910,2024-01-19,PRD001
RXD000910,HCP000910,2024-01-19,PRD002
RXD000910,HCP000910,2024-01-19,PRD003
RXD000910,HCP000910,2024-01-19,PRD004
RXD000910,HCP000910,2024-01-19,PRD005
RXD000910,HCP000910,2024-01-19,PRD007
RXD000910,HCP000910,2024-02-02,PRD001
RXD000910,HCP000910,2024-02-02,PRD002
RXD000910,HCP000910,2024-02-02,PRD003
RXD000910,HCP000910,2024-02-02,PRD004
RXD000910,HCP000910,2024-02-02,PRD005
RXD000910,HCP000910,2024-02-02,PRD007
RXD000910,HCP000910,2024-02-16,PRD001
RXD000910,HCP000910,2024-02-16,PRD002
RXD000910,HCP000910,2024-02-16,PRD003
RXD000910,HCP000910,2024-02-16,PRD004
RXD000910,HCP000910,2024-02-16,PRD005
RXD000910,HCP000910,2024-02-16,PRD007
RXD000910,HCP000910,2024-03-01,PRD001
RXD000910,HCP000910,2024-03-01,PRD002
RXD000910,HCP000910,2024-03-01,PRD003
RXD000910,HCP000910,2024-03-01,PRD004
RXD000910,HCP000910,2024-03-01,PRD005
RXD000910,HCP000910,2024-03-01,PRD007
RXD000910,HCP000910,2024-03-15,PRD001
UNK141621,HCP000910,2024-03-15,PRD002
RXD000910,HCP000910,2024-03-15,PRD003
UNK465153,HCP000910,2024-03-15,PRD004
UNK082252,HCP000910,2024-03-15,PRD005
UNK076260,HCP000910,2024-03-15,PRD007
RXD000910,HCP000910,2024-03-29,PRD001
RXD000910,HCP000910,2024-03-29,PRD002
RXD000910,HCP000910,2024-03-29,PRD003
RXD000910,HCP000910,2024-03-29,PRD004
UNK399386,HCP000910,2024-03-29,PRD005
RXD000910,HCP000910,2024-03-29,PRD007
RXD000911,HCP000911,2024-01-05,PRD002
RXD000911,HCP000911,2024-01-05,PRD003
RXD000911,HCP000911,2024-01-05,PRD004
RXD000911,HCP000911,2024-01-05,PRD005
RXD000911,HCP000911,2024-01-19,PRD002
RXD000911,HCP000911,2024-01-19,PRD003
RXD000911,HCP000911,2024-01-19,PRD004
RXD000911,HCP000911,2024-01-19,PRD005
RXD000911,HCP000911,2024-02-02,PRD002
RXD000911,HCP000911,2024-02-02,PRD003
RXD000911,HCP000911,2024-02-02,PRD004
UNK103594,HCP000911,2024-02-02,PRD005
RXD000911,HCP000911,2024-02-02,PRD007
RXD000911,HCP000911,2024-02-16,PRD002
RXD000911,HCP000911,2024-02-16,PRD003
RXD000911,HCP000911,2024-02-16,PRD004
RXD000911,HCP000911,2024-02-16,PRD005
RXD000911,HCP000911,2024-02-16,PRD007
RXD000911,HCP000911,2024-03-01,PRD002
RXD000911,HCP000911,2024-03-01,PRD003
RXD000911,HCP000911,2024-03-01,PRD004
RXD000911,HCP000911,2024-03-01,PRD005
RXD000911,HCP000911,2024-03-01,PRD007
RXD000911,HCP000911,2024-03-15,PRD002
RXD000911,HCP000911,2024-03-15,PRD003
RXD000911,HCP000911,2024-03-15,PRD004
RXD000911,HCP000911,2024-03-15,PRD005
RXD000911,HCP000911,2024-03-15,PRD007
RXD000911,HCP000911,2024-03-29,PRD002
RXD000911,HCP000911,2024-03-29,PRD003
RXD000911,HCP000911,2024-03-29,PRD004
RXD000911,HCP000911,2024-03-29,PRD005
RXD000911,HCP000911,2024-03-29,PRD007
RXD000913,HCP000913,2024-01-05,PRD001
RXD000913,HCP000913,2024-01-05,PRD002
RXD000913,HCP000913,2024-01-05,PRD003
RXD000913,HCP000913,2024-01-05,PRD004
RXD000913,HCP000913,2024-01-05,PRD005
RXD000913,HCP000913,2024-01-05,PRD007
RXD000913,HCP000913,2024-01-19,PRD001
RXD000913,HCP000913,2024-01-19,PRD002
RXD000913,HCP000913,2024-01-19,PRD003
RXD000913,HCP000913,2024-01-19,PRD004
RXD000913,HCP000913,2024-01-19,PRD005
RXD000913,HCP000913,2024-01-19,PRD007
RXD000913,HCP000913,2024-02-02,PRD001
RXD000913,HCP000913,2024-02-02,PRD002
RXD000913,HCP000913,2024-02-02,PRD003
RXD000913,HCP000913,2024-02-02,PRD004
RXD000913,HCP000913,2024-02-02,PRD005
RXD000913,HCP000913,2024-02-02,PRD007
RXD000913,HCP000913,2024-02-16,PRD001
RXD000913,HCP000913,2024-02-16,PRD002
RXD000913,HCP000913,2024-02-16,PRD003
RXD000913,HCP000913,2024-02-16,PRD004
RXD000913,HCP000913,2024-02-16,PRD005
RXD000913,HCP000913,2024-02-16,PRD007
RXD000913,HCP000913,2024-03-01,PRD001
RXD000913,HCP000913,2024-03-01,PRD002
RXD000913,HCP000913,2024-03-01,PRD003
RXD000913,HCP000913,2024-03-01,PRD004
RXD000913,HCP000913,2024-03-01,PRD005
RXD000913,HCP000913,2024-03-01,PRD007
RXD000913,HCP000913,2024-03-15,PRD001
RXD000913,HCP000913,2024-03-15,PRD002
RXD000913,HCP000913,2024-03-15,PRD003
RXD000913,HCP000913,2024-03-15,PRD004
RXD000913,HCP000913,2024-03-15,PRD005
RXD000913,HCP000913,2024-03-15,PRD007
RXD000913,HCP000913,2024-03-29,PRD001
RXD000913,HCP000913,2024-03-29,PRD002
RXD000913,HCP000913,2024-03-29,PRD003
RXD000913,HCP000913,2024-03-29,PRD004
