entity_id,hco_id,is_primary,valid_from,valid_to
HCP000928,SITE00248,True,2024-01-01,9999-12-31
HCP000928,SITE00049,False,2024-01-01,9999-12-31
HCP000929,SITE00249,True,2024-01-01,9999-12-31
HCP000930,SITE00250,True,2024-01-01,9999-12-31
HCP000931,SITE00251,True,2024-01-01,9999-12-31
HCP000932,SITE00252,True,2024-01-01,9999-12-31
HCP000933,SITE00253,True,2024-01-01,9999-12-31
HCP000934,SITE00254,True,2024-01-01,9999-12-31
HCP000935,SITE00255,True,2024-01-01,9999-12-31
HCP000936,SITE00256,True,2024-01-01,9999-12-31
HCP000937,SITE00257,True,2024-01-01,9999-12-31
HCP000938,SITE00258,True,2024-01-01,9999-12-31
HCP000939,SITE00259,True,2024-01-01,9999-12-31
HCP000940,SITE00260,True,2024-01-01,9999-12-31
HCP000941,SITE00261,True,2024-01-01,9999-12-31
HCP000941,SITE00330,False,2024-01-01,9999-12-31
HCP000942,SITE00262,True,2024-01-01,9999-12-31
HCP000943,SITE00263,True,2024-01-01,9999-12-31
HCP000944,SITE00264,True,2024-01-01,9999-12-31
HCP000945,SITE00265,True,2024-01-01,9999-12-31
HCP000946,SITE00266,True,2024-01-01,9999-12-31
HCP000947,SITE00267,True,2024-01-01,9999-12-31
HCP000948,SITE00268,True,2024-01-01,9999-12-31
HCP000949,SITE00269,True,2024-01-01,9999-12-31
HCP000950,SITE00270,True,2024-01-01,9999-12-31
HCP000951,SITE00271,True,2024-01-01,9999-12-31
HCP000952,SITE00272,True,2024-01-01,9999-12-31
HCP000953,SITE00273,True,2024-01-01,9999-12-31
HCP000954,SITE00274,True,2024-01-01,9999-12-31
HCP000955,SITE00275,True,2024-01-01,9999-12-31
HCP000956,SITE00276,True,2024-01-01,9999-12-31
HCP000957,SITE00277,True,2024-01-01,9999-12-31
HCP000958,SITE00278,True,2024-01-01,9999-12-31
HCP000959,SITE00279,True,2024-01-01,9999-12-31
HCP000960,SITE00280,True,2024-01-01,9999-12-31
HCP000961,SITE00281,True,2024-01-01,9999-12-31
HCP000962,SITE00282,True,2024-01-01,9999-12-31
HCP000963,SITE00283,True,2024-01-01,9999-12-31
HCP000964,SITE00284,True,2024-01-01,9999-12-31
HCP000965,SITE00285,True,2024-01-01,9999-12-31
HCP000966,SITE00286,True,2024-01-01,9999-12-31
HCP000967,SITE00287,True,2024-01-01,9999-12-31
HCP000968,SITE00288,True,2024-01-01,9999-12-31
HCP000969,SITE00289,True,2024-01-01,9999-12-31
HCP000970,SITE00290,True,2024-01-01,9999-12-31
HCP000971,SITE00291,True,2024-01-01,9999-12-31
HCP000971,SITE00148,False,2024-01-01,9999-12-31
HCP000972,SITE00292,True,2024-01-01,9999-12-31
HCP000973,SITE00293,True,2024-01-01,9999-12-31
HCP000974,SITE00294,True,2024-01-01,9999-12-31
HCP000975,SITE00295,True,2024-01-01,9999-12-31
HCP000976,SITE00296,True,2024-01-01,9999-12-31
HCP000977,SITE00297,True,2024-01-01,9999-12-31
HCP000978,SITE00298,True,2024-01-01,9999-12-31
HCP000979,SITE00299,True,2024-01-01,9999-12-31
HCP000979,SITE00173,False,2024-01-01,9999-12-31
HCP000980,SITE00300,True,2024-01-01,9999-12-31
HCP000981,SITE00301,True,2024-01-01,9999-12-31
HCP000982,SITE00302,True,2024-01-01,9999-12-31
HCP000983,SITE00303,True,2024-01-01,9999-12-31
HCP000984,SITE00304,True,2024-01-01,9999-12-31
HCP000985,SITE00305,True,2024-01-01,9999-12-31
HCP000986,SITE00306,True,2024-01-01,9999-12-31
HCP000987,SITE00307,True,2024-01-01,9999-12-31
HCP000988,SITE00308,True,2024-01-01,9999-12-31
HCP000989,SITE00309,True,2024-01-01,9999-12-31
HCP000990,SITE00310,True,2024-01-01,9999-12-31
HCP000991,SITE00311,True,2024-01-01,9999-12-31
HCP000992,SITE00312,True,2024-01-01,9999-12-31
HCP000993,SITE00313,True,2024-01-01,9999-12-31
HCP000994,SITE00314,True,2024-01-01,9999-12-31
HCP000995,SITE00315,True,2024-01-01,9999-12-31
HCP000996,SITE00316,True,2024-01-01,9999-12-31
HCP000997,SITE00317,True,2024-01-01,9999-12-31
HCP000998,SITE00318,True,2024-01-01,9999-12-31
HCP000998,SITE00078,False,2024-01-01,9999-12-31
HCP000999,SITE00319,True,2024-01-01,9999-12-31
HCP001000,SITE00320,True,2024-01-01,9999-12-31
HCP001001,SITE00321,True,2024-01-01,9999-12-31
HCP001002,SITE00322,True,2024-01-01,9999-12-31
HCP001003,SITE00323,True,2024-01-01,9999-12-31
HCP001004,SITE00324,True,2024-01-01,9999-12-31
HCP001005,SITE00325,True,2024-01-01,9999-12-31
HCP001006,SITE00326,True,2024-01-01,9999-12-31
HCP001006,SITE00034,False,2024-01-01,9999-12-31
HCP001007,SITE00327,True,2024-01-01,9999-12-31
HCP001008,SITE00328,True,2024-01-01,9999-12-31
HCP001009,SITE00329,True,2024-01-01,9999-12-31
HCP001010,SITE00330,True,2024-01-01,9999-12-31
HCP001010,SITE00045,False,2024-01-01,9999-12-31
HCP001011,SITE00331,True,2024-01-01,9999-12-31
HCP001012,SITE00332,True,2024-01-01,9999-12-31
HCP001013,SITE00333,True,2024-01-01,9999-12-31
HCP001014,SITE00334,True,2024-01-01,9999-12-31
HCP001015,SITE00335,True,2024-01-01,9999-12-31
HCP001016,SITE00336,True,2024-01-01,9999-12-31
HCP001016,SITE00089,False,2024-01-01,9999-12-31
HCP001017,SITE00337,True,2024-01-01,9999-12-31
HCP001018,SITE00338,True,2024-01-01,9999-12-31
HCP001019,SITE00339,True,2024-01-01,9999-12-31
HCP001020,SITE00000,True,2024-01-01,9999-12-31
HCP001021,SITE00001,True,2024-01-01,9999-12-31
HCP001022,SITE00002,True,2024-01-01,9999-12-31
HCP001023,SITE00003,True,2024-01-01,9999-12-31
HCP001024,SITE00004,True,2024-01-01,9999-12-31
HCP001025,SITE00005,True,2024-01-01,9999-12-31
HCP001026,SITE00006,True,2024-01-01,9999-12-31
HCP001027,SITE00007,True,2024-01-01,9999-12-31
HCP001028,SITE00008,True,2024-01-01,9999-12-31
HCP001029,SITE00009,True,2024-01-01,9999-12-31
HCP001030,SITE00010,True,2024-01-01,9999-12-31
HCP001031,SITE00011,True,2024-01-01,9999-12-31
HCP001032,SITE00012,True,2024-01-01,9999-12-31
HCP001033,SITE00013,True,2024-01-01,9999-12-31
HCP001034,SITE00014,True,2024-01-01,9999-12-31
HCP001035,SITE00015,True,2024-01-01,9999-12-31
HCP001036,SITE00016,True,2024-01-01,9999-12-31
HCP001037,SITE00017,True,2024-01-01,9999-12-31
HCP001038,SITE00018,True,2024-01-01,9999-12-31
HCP001039,SITE00019,True,2024-01-01,9999-12-31
HCP001040,SITE00020,True,2024-01-01,9999-12-31
HCP001041,SITE00021,True,2024-01-01,9999-12-31
HCP001042,SITE00022,True,2024-01-01,9999-12-31
HCP001043,SITE00023,True,2024-01-01,9999-12-31
HCP001044,SITE00024,True,2024-01-01,9999-12-31
HCP001045,SITE00025,True,2024-01-01,9999-12-31
HCP001046,SITE00026,True,2024-01-01,9999-12-31
HCP001047,SITE00027,True,2024-01-01,9999-12-31
HCP001048,SITE00028,True,2024-01-01,9999-12-31
HCP001049,SITE00029,True,2024-01-01,9999-12-31
HCP001050,SITE00030,True,2024-01-01,9999-12-31
HCP001051,SITE00031,True,2024-01-01,9999-12-31
HCP001052,SITE00032,True,2024-01-01,9999-12-31
HCP001053,SITE00033,True,2024-01-01,9999-12-31
HCP001054,SITE00034,True,2024-01-01,9999-12-31
HCP001055,SITE00035,True,2024-01-01,9999-12-31
HCP001056,SITE00036,True,2024-01-01,9999-12-31
HCP001057,SITE00037,True,2024-01-01,9999-12-31
HCP001058,SITE00038,True,2024-01-01,9999-12-31
HCP001059,SITE00039,True,2024-01-01,9999-12-31
HCP001060,SITE00040,True,2024-01-01,9999-12-31
HCP001061,SITE00041,True,2024-01-01,9999-12-31
HCP001062,SITE00042,True,2024-01-01,9999-12-31
HCP001063,SITE00043,True,2024-01-01,9999-12-31
HCP001064,SITE00044,True,2024-01-01,9999-12-31
HCP001065,SITE00045,True,2024-01-01,9999-12-31
HCP001066,SITE00046,True,2024-01-01,9999-12-31
HCP001067,SITE00047,True,2024-01-01,9999-12-31
HCP001068,SITE00048,True,2024-01-01,9999-12-31
HCP001069,SITE00049,True,2024-01-01,9999-12-31
HCP001070,SITE00050,True,2024-01-01,9999-12-31
HCP001071,SITE00051,True,2024-01-01,9999-12-31
HCP001072,SITE00052,True,2024-01-01,9999-12-31
HCP001073,SITE00053,True,2024-01-01,9999-12-31
HCP001074,SITE00054,True,2024-01-01,9999-12-31
HCP001075,SITE00055,True,2024-01-01,9999-12-31
HCP001076,SITE00056,True,2024-01-01,9999-12-31
HCP001077,SITE00057,True,2024-01-01,9999-12-31
HCP001078,SITE00058,True,2024-01-01,9999-12-31
HCP001079,SITE00059,True,2024-01-01,9999-12-31
HCP001080,SITE00060,True,2024-01-01,9999-12-31
HCP001081,SITE00061,True,2024-01-01,9999-12-31
HCP001082,SITE00062,True,2024-01-01,9999-12-31
HCP001083,SITE00063,True,2024-01-01,9999-12-31
HCP001083,SITE00111,False,2024-01-01,9999-12-31
HCP001084,SITE00064,True,2024-01-01,9999-12-31
HCP001085,SITE00065,True,2024-01-01,9999-12-31
HCP001086,SITE00066,True,2024-01-01,9999-12-31
HCP001087,SITE00067,True,2024-01-01,9999-12-31
HCP001088,SITE00068,True,2024-01-01,9999-12-31
HCP001089,SITE00069,True,2024-01-01,9999-12-31
HCP001090,SITE00070,True,2024-01-01,9999-12-31
HCP001091,SITE00071,True,2024-01-01,9999-12-31
HCP001092,SITE00072,True,2024-01-01,9999-12-31
HCP001093,SITE00073,True,2024-01-01,9999-12-31
HCP001094,SITE00074,True,2024-01-01,9999-12-31
HCP001095,SITE00075,True,2024-01-01,9999-12-31
HCP001096,SITE00076,True,2024-01-01,9999-12-31
HCP001097,SITE00077,True,2024-01-01,9999-12-31
HCP001098,SITE00078,True,2024-01-01,9999-12-31
HCP001099,SITE00079,True,2024-01-01,9999-12-31
HCP001100,SITE00080,True,2024-01-01,9999-12-31
HCP001101,SITE00081,True,2024-01-01,9999-12-31
HCP001102,SITE00082,True,2024-01-01,9999-12-31
HCP001103,SITE00083,True,2024-01-01,9999-12-31
HCP001104,SITE00084,True,2024-01-01,9999-12-31
HCP001105,SITE00085,True,2024-01-01,9999-12-31
HCP001106,SITE00086,True,2024-01-01,9999-12-31
HCP001107,SITE00087,True,2024-01-01,9999-12-31
HCP001108,SITE00088,True,2024-01-01,9999-12-31
HCP001109,SITE00089,True,2024-01-01,9999-12-31
HCP001110,SITE00090,True,2024-01-01,9999-12-31
HCP001111,SITE00091,True,2024-01-01,9999-12-31
HCP001112,SITE00092,True,2024-01-01,9999-12-31
HCP001113,SITE00093,True,2024-01-01,9999-12-31
HCP001114,SITE00094,True,2024-01-01,9999-12-31
HCP001115,SITE00095,True,2024-01-01,9999-12-31
HCP001116,SITE00096,True,2024-01-01,9999-12-31
HCP001117,SITE00097,True,2024-01-01,9999-12-31
HCP001118,SITE00098,True,2024-01-01,9999-12-31
HCP001119,SITE00099,True,2024-01-01,9999-12-31
HCP001120,SITE00100,True,2024-01-01,9999-12-31
HCP001121,SITE00101,True,2024-01-01,9999-12-31
HCP001122,SITE00102,True,2024-01-01,9999-12-31
HCP001123,SITE00103,True,2024-01-01,9999-12-31
HCP001124,SITE00104,True,2024-01-01,9999-12-31
HCP001125,SITE00105,True,2024-01-01,9999-12-31
HCP001126,SITE00106,True,2024-01-01,9999-12-31
HCP001127,SITE00107,True,2024-01-01,9999-12-31
HCP001128,SITE00108,True,2024-01-01,9999-12-31
HCP001129,SITE00109,True,2024-01-01,9999-12-31
HCP001130,SITE00110,True,2024-01-01,9999-12-31
HCP001131,SITE00111,True,2024-01-01,9999-12-31
HCP001132,SITE00112,True,2024-01-01,9999-12-31
HCP001133,SITE00113,True,2024-01-01,9999-12-31
HCP001133,SITE00134,False,2024-01-01,9999-12-31
HCP001134,SITE00114,True,2024-01-01,9999-12-31
HCP001135,SITE00115,True,2024-01-01,9999-12-31
HCP001136,SITE00116,True,2024-01-01,9999-12-31
HCP001137,SITE00117,True,2024-01-01,9999-12-31
HCP001138,SITE00118,True,2024-01-01,9999-12-31
HCP001139,SITE00119,True,2024-01-01,9999-12-31
HCP001140,SITE00120,True,2024-01-01,9999-12-31
HCP001140,SITE00253,False,2024-01-01,9999-12-31
HCP001141,SITE00121,True,2024-01-01,9999-12-31
HCP001142,SITE00122,True,2024-01-01,9999-12-31
HCP001142,SITE00048,False,2024-01-01,9999-12-31
HCP001143,SITE00123,True,2024-01-01,9999-12-31
HCP001144,SITE00124,True,2024-01-01,9999-12-31
HCP001145,SITE00125,True,2024-01-01,9999-12-31
HCP001146,SITE00126,True,2024-01-01,9999-12-31
HCP001147,SITE00127,True,2024-01-01,9999-12-31
HCP001148,SITE00128,True,2024-01-01,9999-12-31
HCP001149,SITE00129,True,2024-01-01,9999-12-31
HCP001150,SITE00130,True,2024-01-01,9999-12-31
HCP001151,SITE00131,True,2024-01-01,9999-12-31
HCP001152,SITE00132,True,2024-01-01,9999-12-31
HCP001153,SITE00133,True,2024-01-01,9999-12-31
HCP001154,SITE00134,True,2024-01-01,9999-12-31
HCP001155,SITE00135,True,2024-01-01,9999-12-31
HCP001156,SITE00136,True,2024-01-01,9999-12-31
HCP001157,SITE00137,True,2024-01-01,9999-12-31
HCP001158,SITE00138,True,2024-01-01,9999-12-31
HCP001159,SITE00139,True,2024-01-01,9999-12-31
HCP001160,SITE00140,True,2024-01-01,9999-12-31
HCP001161,SITE00141,True,2024-01-01,9999-12-31
HCP001161,SITE00041,False,2024-01-01,9999-12-31
HCP001162,SITE00142,True,2024-01-01,9999-12-31
HCP001163,SITE00143,True,2024-01-01,9999-12-31
HCP001164,SITE00144,True,2024-01-01,9999-12-31
HCP001165,SITE00145,True,2024-01-01,9999-12-31
HCP001166,SITE00146,True,2024-01-01,9999-12-31
HCP001166,SITE00332,False,2024-01-01,9999-12-31
HCP001167,SITE00147,True,2024-01-01,9999-12-31
HCP001168,SITE00148,True,2024-01-01,9999-12-31
HCP001169,SITE00149,True,2024-01-01,9999-12-31
HCP001170,SITE00150,True,2024-01-01,9999-12-31
HCP001171,SITE00151,True,2024-01-01,9999-12-31
HCP001171,SITE00189,False,2024-01-01,9999-12-31
HCP001172,SITE00152,True,2024-01-01,9999-12-31
HCP001173,SITE00153,True,2024-01-01,9999-12-31
HCP001174,SITE00154,True,2024-01-01,9999-12-31
HCP001175,SITE00155,True,2024-01-01,9999-12-31
HCP001176,SITE00156,True,2024-01-01,9999-12-31
HCP001177,SITE00157,True,2024-01-01,9999-12-31
HCP001178,SITE00158,True,2024-01-01,9999-12-31
HCP001179,SITE00159,True,2024-01-01,9999-12-31
HCP001180,SITE00160,True,2024-01-01,9999-12-31
HCP001181,SITE00161,True,2024-01-01,9999-12-31
HCP001182,SITE00162,True,2024-01-01,9999-12-31
HCP001183,SITE00163,True,2024-01-01,9999-12-31
HCP001184,SITE00164,True,2024-01-01,9999-12-31
HCP001185,SITE00165,True,2024-01-01,9999-12-31
HCP001186,SITE00166,True,2024-01-01,9999-12-31
HCP001187,SITE00167,True,2024-01-01,9999-12-31
HCP001188,SITE00168,True,2024-01-01,9999-12-31
HCP001189,SITE00169,True,2024-01-01,9999-12-31
HCP001190,SITE00170,True,2024-01-01,9999-12-31
HCP001191,SITE00171,True,2024-01-01,9999-12-31
HCP001192,SITE00172,True,2024-01-01,9999-12-31
HCP001192,SITE00210,False,2024-01-01,9999-12-31
HCP001193,SITE00173,True,2024-01-01,9999-12-31
HCP001194,SITE00174,True,2024-01-01,9999-12-31
HCP001195,SITE00175,True,2024-01-01,9999-12-31
HCP001196,SITE00176,True,2024-01-01,9999-12-31
HCP001197,SITE00177,True,2024-01-01,9999-12-31
HCP001198,SITE00178,True,2024-01-01,9999-12-31
HCP001199,SITE00179,True,2024-01-01,9999-12-31
HCP001200,SITE00180,True,2024-01-01,9999-12-31
HCP001201,SITE00181,True,2024-01-01,9999-12-31
HCP001202,SITE00182,True,2024-01-01,9999-12-31
HCP001203,SITE00183,True,2024-01-01,9999-12-31
HCP001204,SITE00184,True,2024-01-01,9999-12-31
HCP001205,SITE00185,True,2024-01-01,9999-12-31
HCP001206,SITE00186,True,2024-01-01,9999-12-31
HCP001207,SITE00187,True,2024-01-01,9999-12-31
HCP001208,SITE00188,True,2024-01-01,9999-12-31
HCP001209,SITE00189,True,2024-01-01,9999-12-31
HCP001210,SITE00190,True,2024-01-01,9999-12-31
HCP001211,SITE00191,True,2024-01-01,9999-12-31
HCP001212,SITE00192,True,2024-01-01,9999-12-31
HCP001213,SITE00193,True,2024-01-01,9999-12-31
HCP001214,SITE00194,True,2024-01-01,9999-12-31
HCP001215,SITE00195,True,2024-01-01,9999-12-31
HCP001216,SITE00196,True,2024-01-01,9999-12-31
HCP001216,SITE00132,False,2024-01-01,9999-12-31
HCP001217,SITE00197,True,2024-01-01,9999-12-31
HCP001218,SITE00198,True,2024-01-01,9999-12-31
HCP001219,SITE00199,True,2024-01-01,9999-12-31
HCP001220,SITE00200,True,2024-01-01,9999-12-31
HCP001221,SITE00201,True,2024-01-01,9999-12-31
HCP001222,SITE00202,True,2024-01-01,9999-12-31
HCP001223,SITE00203,True,2024-01-01,9999-12-31
HCP001224,SITE00204,True,2024-01-01,9999-12-31
HCP001225,SITE00205,True,2024-01-01,9999-12-31
HCP001226,SITE00206,True,2024-01-01,9999-12-31
HCP001227,SITE00207,True,2024-01-01,9999-12-31
HCP001227,SITE00051,False,2024-01-01,9999-12-31
HCP001228,SITE00208,True,2024-01-01,9999-12-31
HCP001229,SITE00209,True,2024-01-01,9999-12-31
HCP001230,SITE00210,True,2024-01-01,9999-12-31
HCP001231,SITE00211,True,2024-01-01,9999-12-31
HCP001232,SITE00212,True,2024-01-01,9999-12-31
HCP001233,SITE00213,True,2024-01-01,9999-12-31
HCP001234,SITE00214,True,2024-01-01,9999-12-31
HCP001235,SITE00215,True,2024-01-01,9999-12-31
HCP001236,SITE00216,True,2024-01-01,9999-12-31
HCP001237,SITE00217,True,2024-01-01,9999-12-31
HCP001238,SITE00218,True,2024-01-01,9999-12-31
HCP001239,SITE00219,True,2024-01-01,9999-12-31
HCP001240,SITE00220,True,2024-01-01,9999-12-31
HCP001241,SITE00221,True,2024-01-01,9999-12-31
HCP001242,SITE00222,True,2024-01-01,9999-12-31
HCP001243,SITE00223,True,2024-01-01,9999-12-31
HCP001244,SITE00224,True,2024-01-01,9999-12-31
HCP001245,SITE00225,True,2024-01-01,9999-12-31
HCP001246,SITE00226,True,2024-01-01,9999-12-31
HCP001247,SITE00227,True,2024-01-01,9999-12-31
HCP001248,SITE00228,True,2024-01-01,9999-12-31
HCP001249,SITE00229,True,2024-01-01,9999-12-31
HCP001250,SITE00230,True,2024-01-01,9999-12-31
HCP001251,SITE00231,True,2024-01-01,9999-12-31
HCP001252,SITE00232,True,2024-01-01,9999-12-31
HCP001253,SITE00233,True,2024-01-01,9999-12-31
HCP001254,SITE00234,True,2024-01-01,9999-12-31
HCP001255,SITE00235,True,2024-01-01,9999-12-31
HCP001256,SITE00236,True,2024-01-01,9999-12-31
HCP001257,SITE00237,True,2024-01-01,9999-12-31
HCP001258,SITE00238,True,2024-01-01,9999-12-31
HCP001259,SITE00239,True,2024-01-01,9999-12-31
HCP001260,SITE00240,True,2024-01-01,9999-12-31
HCP001261,SITE00241,True,2024-01-01,9999-12-31
HCP001262,SITE00242,True,2024-01-01,9999-12-31
HCP001263,SITE00243,True,2024-01-01,9999-12-31
HCP001264,SITE00244,True,2024-01-01,9999-12-31
HCP001265,SITE00245,True,2024-01-01,9999-12-31
HCP001266,SITE00246,True,2024-01-01,9999-12-31
HCP001267,SITE00247,True,2024-01-01,9999-12-31
HCP001268,SITE00248,True,2024-01-01,9999-12-31
HCP001269,SITE00249,True,2024-01-01,9999-12-31
HCP001270,SITE00250,True,2024-01-01,9999-12-31
HCP001271,SITE00251,True,2024-01-01,9999-12-31
HCP001272,SITE00252,True,2024-01-01,9999-12-31
HCP001273,SITE00253,True,2024-01-01,9999-12-31
HCP001274,SITE00254,True,2024-01-01,9999-12-31
HCP001275,SITE00255,True,2024-01-01,9999-12-31
HCP001276,SITE00256,True,2024-01-01,9999-12-31
HCP001277,SITE00257,True,2024-01-01,9999-12-31
HCP001277,SITE00333,False,2024-01-01,9999-12-31
HCP001278,SITE00258,True,2024-01-01,9999-12-31
HCP001279,SITE00259,True,2024-01-01,9999-12-31
HCP001280,SITE00260,True,2024-01-01,9999-12-31
HCP001281,SITE00261,True,2024-01-01,9999-12-31
HCP001281,SITE00032,False,2024-01-01,9999-12-31
HCP001282,SITE00262,True,2024-01-01,9999-12-31
HCP001283,SITE00263,True,2024-01-01,9999-12-31
HCP001284,SITE00264,True,2024-01-01,9999-12-31
HCP001285,SITE00265,True,2024-01-01,9999-12-31
HCP001286,SITE00266,True,2024-01-01,9999-12-31
HCP001287,SITE00267,True,2024-01-01,9999-12-31
HCP001288,SITE00268,True,2024-01-01,9999-12-31
HCP001289,SITE00269,True,2024-01-01,9999-12-31
HCP001290,SITE00270,True,2024-01-01,9999-12-31
HCP001291,SITE00271,True,2024-01-01,9999-12-31
HCP001292,SITE00272,True,2024-01-01,9999-12-31
HCP001293,SITE00273,True,2024-01-01,9999-12-31
HCP001294,SITE00274,True,2024-01-01,9999-12-31
HCP001295,SITE00275,True,2024-01-01,9999-12-31
HCP001295,SITE00204,False,2024-01-01,9999-12-31
HCP001296,SITE00276,True,2024-01-01,9999-12-31
HCP001297,SITE00277,True,2024-01-01,9999-12-31
HCP001297,SITE00011,False,2024-01-01,9999-12-31
HCP001298,SITE00278,True,2024-01-01,9999-12-31
HCP001299,SITE00279,True,2024-01-01,9999-12-31
HCP001300,SITE00280,True,2024-01-01,9999-12-31
HCP001300,SITE00107,False,2024-01-01,9999-12-31
HCP001301,SITE00281,True,2024-01-01,9999-12-31
HCP001302,SITE00282,True,2024-01-01,9999-12-31
HCP001303,SITE00283,True,2024-01-01,9999-12-31
HCP001304,SITE00284,True,2024-01-01,9999-12-31
HCP001305,SITE00285,True,2024-01-01,9999-12-31
HCP001306,SITE00286,True,2024-01-01,9999-12-31
HCP001306,SITE00285,False,2024-01-01,9999-12-31
HCP001307,SITE00287,True,2024-01-01,9999-12-31
HCP001307,SITE00121,False,2024-01-01,9999-12-31
HCP001308,SITE00288,True,2024-01-01,9999-12-31
HCP001309,SITE00289,True,2024-01-01,9999-12-31
HCP001310,SITE00290,True,2024-01-01,9999-12-31
HCP001311,SITE00291,True,2024-01-01,9999-12-31
HCP001312,SITE00292,True,2024-01-01,9999-12-31
HCP001313,SITE00293,True,2024-01-01,9999-12-31
HCP001313,SITE00192,False,2024-01-01,9999-12-31
HCP001314,SITE00294,True,2024-01-01,9999-12-31
HCP001315,SITE00295,True,2024-01-01,9999-12-31
HCP001316,SITE00296,True,2024-01-01,9999-12-31
HCP001317,SITE00297,True,2024-01-01,9999-12-31
HCP001318,SITE00298,True,2024-01-01,9999-12-31
HCP001319,SITE00299,True,2024-01-01,9999-12-31
HCP001320,SITE00300,True,2024-01-01,9999-12-31
HCP001321,SITE00301,True,2024-01-01,9999-12-31
HCP001322,SITE00302,True,2024-01-01,9999-12-31
HCP001323,SITE00303,True,2024-01-01,9999-12-31
HCP001324,SITE00304,True,2024-01-01,9999-12-31
HCP001325,SITE00305,True,2024-01-01,9999-12-31
HCP001326,SITE00306,True,2024-01-01,9999-12-31
HCP001327,SITE00307,True,2024-01-01,9999-12-31
HCP001328,SITE00308,True,2024-01-01,9999-12-31
HCP001329,SITE00309,True,2024-01-01,9999-12-31
HCP001330,SITE00310,True,2024-01-01,9999-12-31
HCP001331,SITE00311,True,2024-01-01,9999-12-31
HCP001332,SITE00312,True,2024-01-01,9999-12-31
HCP001333,SITE00313,True,2024-01-01,9999-12-31
HCP001334,SITE00314,True,2024-01-01,9999-12-31
HCP001335,SITE00315,True,2024-01-01,9999-12-31
HCP001336,SITE00316,True,2024-01-01,9999-12-31
HCP001337,SITE00317,True,2024-01-01,9999-12-31
HCP001338,SITE00318,True,2024-01-01,9999-12-31
HCP001339,SITE00319,True,2024-01-01,9999-12-31
HCP001340,SITE00320,True,2024-01-01,9999-12-31
HCP001341,SITE00321,True,2024-01-01,9999-12-31
HCP001342,SITE00322,True,2024-01-01,9999-12-31
HCP001343,SITE00323,True,2024-01-01,9999-12-31
HCP001344,SITE00324,True,2024-01-01,9999-12-31
HCP001345,SITE00325,True,2024-01-01,9999-12-31
HCP001345,SITE00022,False,2024-01-01,9999-12-31
HCP001346,SITE00326,True,2024-01-01,9999-12-31
HCP001347,SITE00327,True,2024-01-01,9999-12-31
HCP001348,SITE00328,True,2024-01-01,9999-12-31
HCP001349,SITE00329,True,2024-01-01,9999-12-31
HCP001350,SITE00330,True,2024-01-01,9999-12-31
HCP001351,SITE00331,True,2024-01-01,9999-12-31
HCP001352,SITE00332,True,2024-01-01,9999-12-31
HCP001353,SITE00333,True,2024-01-01,9999-12-31
HCP001354,SITE00334,True,2024-01-01,9999-12-31
HCP001355,SITE00335,True,2024-01-01,9999-12-31
HCP001356,SITE00336,True,2024-01-01,9999-12-31
HCP001357,SITE00337,True,2024-01-01,9999-12-31
HCP001358,SITE00338,True,2024-01-01,9999-12-31
HCP001359,SITE00339,True,2024-01-01,9999-12-31
HCP001360,SITE00000,True,2024-01-01,9999-12-31
HCP001361,SITE00001,True,2024-01-01,9999-12-31
HCP001362,SITE00002,True,2024-01-01,9999-12-31
HCP001363,SITE00003,True,2024-01-01,9999-12-31
HCP001364,SITE00004,True,2024-01-01,9999-12-31
HCP001365,SITE00005,True,2024-01-01,9999-12-31
HCP001366,SITE00006,True,2024-01-01,9999-12-31
HCP001367,SITE00007,True,2024-01-01,9999-12-31
HCP001368,SITE00008,True,2024-01-01,9999-12-31
HCP001369,SITE00009,True,2024-01-01,9999-12-31
HCP001370,SITE00010,True,2024-01-01,9999-12-31
HCP001371,SITE00011,True,2024-01-01,9999-12-31
HCP001372,SITE00012,True,2024-01-01,9999-12-31
HCP001373,SITE00013,True,2024-01-01,9999-12-31
HCP001374,SITE00014,True,2024-01-01,9999-12-31
HCP001375,SITE00015,True,2024-01-01,9999-12-31
HCP001376,SITE00016,True,2024-01-01,9999-12-31
HCP001377,SITE00017,True,2024-01-01,9999-12-31
HCP001378,SITE00018,True,2024-01-01,9999-12-31
HCP001378,SITE00219,False,2024-01-01,9999-12-31
HCP001379,SITE00019,True,2024-01-01,9999-12-31
HCP001380,SITE00020,True,2024-01-01,9999-12-31
HCP001381,SITE00021,True,2024-01-01,9999-12-31
HCP001382,SITE00022,True,2024-01-01,9999-12-31
HCP001383,SITE00023,True,2024-01-01,9999-12-31
HCP001384,SITE00024,True,2024-01-01,9999-12-31
HCP001385,SITE00025,True,2024-01-01,9999-12-31
HCP001386,SITE00026,True,2024-01-01,9999-12-31
HCP001387,SITE00027,True,2024-01-01,9999-12-31
HCP001388,SITE00028,True,2024-01-01,9999-12-31
HCP001389,SITE00029,True,2024-01-01,9999-12-31
HCP001389,SITE00131,False,2024-01-01,9999-12-31
HCP001390,SITE00030,True,2024-01-01,9999-12-31
HCP001390,SITE00181,False,2024-01-01,9999-12-31
HCP001391,SITE00031,True,2024-01-01,9999-12-31
HCP001391,SITE00094,False,2024-01-01,9999-12-31
HCP001392,SITE00032,True,2024-01-01,9999-12-31
HCP001393,SITE00033,True,2024-01-01,9999-12-31
HCP001394,SITE00034,True,2024-01-01,9999-12-31
HCP001395,SITE00035,True,2024-01-01,9999-12-31
