call_id,call_date,rep_id,account_hcp_id,product_id,detail_position,duration_minutes
CALLHCP0001752,2024-03-19,REP0034,HCP000175,PRD001,1,8
CALLHCP0001753,2024-02-14,REP0011,HCP000175,PRD001,1,6
CALLHCP0001754,2024-01-09,REP0035,HCP000175,PRD001,1,33
CALLHCP0001755,2024-03-24,REP0010,HCP000175,PRD001,1,26
CALLHCP0011740,2024-03-19,REP0034,HCP001174,PRD001,1,37
CALLHCP0011741,2024-03-05,REP0012,HCP001174,PRD001,1,17
CALLHCP0011742,2024-01-13,REP0002,HCP001174,PRD001,1,28
CALLHCP0011743,2024-02-13,REP0026,HCP001174,PRD001,1,26
CALLHCP0002300,2024-03-12,REP0012,HCP000230,PRD001,1,34
CALLHCP0002301,2024-01-18,REP0020,HCP000230,PRD001,1,31
CALLHCP0002302,2024-01-11,REP0007,HCP000230,PRD001,1,28
CALLHCP0002303,2024-03-11,REP0021,HCP000230,PRD001,1,39
CALLHCP0002304,2024-01-03,REP0001,HCP000230,PRD001,1,37
CALLHCP0002305,2024-03-07,REP0026,HCP000230,PRD001,1,39
CALLHCP0002306,2024-02-21,REP0035,HCP000230,PRD001,1,26
CALLHCP0000390,2024-03-21,REP0026,HCP000039,PRD001,1,31
CALLHCP0000391,2024-02-03,REP0018,HCP000039,PRD001,1,31
CALLHCP0000392,2024-01-27,REP0004,HCP000039,PRD001,1,9
CALLHCP0000393,2024-02-22,REP0029,HCP000039,PRD001,1,22
CALLHCP0018230,2024-03-13,REP0024,HCP001823,PRD001,1,6
CALLHCP0018231,2024-03-03,REP0027,HCP001823,PRD001,1,26
CALLHCP0018232,2024-03-21,REP0014,HCP001823,PRD001,1,12
CALLHCP0018233,2024-01-05,REP0036,HCP001823,PRD001,1,32
CALLHCP0018234,2024-03-03,REP0034,HCP001823,PRD001,1,33
CALLHCP0018235,2024-01-10,REP0011,HCP001823,PRD001,1,9
CALLHCP0002570,2024-02-08,REP0013,HCP000257,PRD001,1,30
CALLHCP0002571,2024-02-04,REP0007,HCP000257,PRD001,1,35
CALLHCP0009430,2024-01-15,REP0001,HCP000943,PRD001,1,18
CALLHCP0009431,2024-02-18,REP0038,HCP000943,PRD001,1,5
CALLHCP0009432,2024-01-14,REP0035,HCP000943,PRD001,1,36
CALLHCP0018750,2024-01-31,REP0005,HCP001875,PRD001,1,20
CALLHCP0018751,2024-02-08,REP0028,HCP001875,PRD001,1,26
CALLHCP0018752,2024-03-16,REP0018,HCP001875,PRD001,1,18
CALLHCP0010890,2024-01-30,REP0009,HCP001089,PRD001,1,32
CALLHCP0010891,2024-02-07,REP0039,HCP001089,PRD001,1,19
CALLHCP0010892,2024-02-20,REP0026,HCP001089,PRD001,1,14
CALLHCP0010893,2024-02-27,REP0000,HCP001089,PRD001,1,35
CALLHCP0010894,2024-03-10,REP0033,HCP001089,PRD001,1,26
CALLHCP0010895,2024-02-10,REP0023,HCP001089,PRD001,1,29
CALLHCP0010896,2024-02-12,REP0035,HCP001089,PRD001,1,23
CALLHCP0000920,2024-01-03,REP0004,HCP000092,PRD001,1,17
CALLHCP0000921,2024-02-04,REP0007,HCP000092,PRD001,1,36
CALLHCP0000922,2024-01-25,REP0039,HCP000092,PRD001,1,12
CALLHCP0000923,2024-03-13,REP0009,HCP000092,PRD001,1,23
CALLHCP0000924,2024-01-16,REP0001,HCP000092,PRD001,1,26
CALLHCP0000925,2024-02-15,REP0016,HCP000092,PRD001,1,17
CALLHCP0000926,2024-02-15,REP0029,HCP000092,PRD001,1,23
CALLHCP0005190,2024-03-19,REP0025,HCP000519,PRD001,1,5
CALLHCP0013130,2024-01-17,REP0028,HCP001313,PRD001,1,22
CALLHCP0013131,2024-01-02,REP0024,HCP001313,PRD001,1,34
CALLHCP0013132,2024-01-22,REP0020,HCP001313,PRD001,1,5
CALLHCP0017250,2024-02-17,REP0021,HCP001725,PRD001,1,33
CALLHCP0007080,2024-02-23,REP0015,HCP000708,PRD001,1,23
CALLHCP0007081,2024-01-12,REP0014,HCP000708,PRD001,1,28
CALLHCP0007082,2024-03-21,REP0022,HCP000708,PRD001,1,24
CALLHCP0017060,2024-03-15,REP0021,HCP001706,PRD001,1,16
CALLHCP0017061,2024-02-18,REP0012,HCP001706,PRD001,1,31
CALLHCP0017062,2024-02-11,REP0031,HCP001706,PRD001,1,8
CALLHCP0017063,2024-01-22,REP0028,HCP001706,PRD001,1,32
CALLHCP0017064,2024-01-08,REP0033,HCP001706,PRD001,1,17
CALLHCP0014200,2024-02-15,REP0027,HCP001420,PRD001,1,23
CALLHCP0014201,2024-01-06,REP0019,HCP001420,PRD001,1,37
CALLHCP0005880,2024-01-24,REP0010,HCP000588,PRD001,1,19
CALLHCP0005881,2024-02-10,REP0001,HCP000588,PRD001,1,9
CALLHCP0005882,2024-02-11,REP0013,HCP000588,PRD001,1,20
CALLHCP0002040,2024-01-10,REP0030,HCP000204,PRD001,1,22
CALLHCP0002041,2024-01-11,REP0012,HCP000204,PRD001,1,32
CALLHCP0009450,2024-02-17,REP0000,HCP000945,PRD001,1,20
CALLHCP0009451,2024-02-04,REP0002,HCP000945,PRD001,1,35
CALLHCP0009452,2024-02-28,REP0010,HCP000945,PRD001,1,21
CALLHCP0015530,2024-01-19,REP0009,HCP001553,PRD001,1,39
CALLHCP0015531,2024-03-18,REP0036,HCP001553,PRD001,1,9
CALLHCP0015532,2024-02-16,REP0034,HCP001553,PRD001,1,38
CALLHCP0010650,2024-03-22,REP0036,HCP001065,PRD001,1,12
CALLHCP0010651,2024-01-28,REP0037,HCP001065,PRD001,1,12
CALLHCP0006410,2024-01-29,REP0015,HCP000641,PRD001,1,25
CALLHCP0006411,2024-02-28,REP0026,HCP000641,PRD001,1,24
CALLHCP0006412,2024-02-26,REP0010,HCP000641,PRD001,1,36
CALLHCP0006413,2024-01-27,REP0029,HCP000641,PRD001,1,19
CALLHCP0006414,2024-02-18,REP0015,HCP000641,PRD001,1,37
CALLHCP0006415,2024-01-01,REP0028,HCP000641,PRD001,1,17
CALLHCP0006416,2024-03-14,REP0033,HCP000641,PRD001,1,20
CALLHCP0001730,2024-02-24,REP0001,HCP000173,PRD001,1,20
CALLHCP0001731,2024-01-20,REP0021,HCP000173,PRD001,1,19
CALLHCP0001732,2024-01-23,REP0002,HCP000173,PRD001,1,24
CALLHCP0013180,2024-02-28,REP0037,HCP001318,PRD001,1,22
CALLHCP0009910,2024-03-22,REP0024,HCP000991,PRD001,1,23
CALLHCP0009911,2024-03-14,REP0032,HCP000991,PRD001,1,33
CALLHCP0009912,2024-03-17,REP0020,HCP000991,PRD001,1,5
CALLHCP0009913,2024-01-28,REP0023,HCP000991,PRD001,1,18
CALLHCP0007590,2024-02-10,REP0032,HCP000759,PRD001,1,21
CALLHCP0007591,2024-01-18,REP0036,HCP000759,PRD001,1,34
CALLHCP0015410,2024-02-12,REP0028,HCP001541,PRD001,1,34
CALLHCP0015411,2024-02-13,REP0010,HCP001541,PRD001,1,15
CALLHCP0015412,2024-03-03,REP0018,HCP001541,PRD001,1,15
CALLHCP0015413,2024-02-04,REP0037,HCP001541,PRD001,1,35
CALLHCP0015414,2024-01-20,REP0026,HCP001541,PRD001,1,14
CALLHCP0015415,2024-01-29,REP0022,HCP001541,PRD001,1,5
CALLHCP0015416,2024-03-15,REP0028,HCP001541,PRD001,1,39
CALLHCP0007820,2024-01-06,REP0023,HCP000782,PRD001,1,32
CALLHCP0007821,2024-03-09,REP0015,HCP000782,PRD001,1,10
CALLHCP0007822,2024-01-30,REP0034,HCP000782,PRD001,1,7
CALLHCP0007823,2024-03-02,REP0030,HCP000782,PRD001,1,19
CALLHCP0007824,2024-02-17,REP0019,HCP000782,PRD001,1,18
CALLHCP0018180,2024-03-12,REP0036,HCP001818,PRD001,1,14
CALLHCP0018181,2024-01-15,REP0003,HCP001818,PRD001,1,31
CALLHCP0018182,2024-01-13,REP0037,HCP001818,PRD001,1,25
CALLHCP0018183,2024-01-26,REP0028,HCP001818,PRD001,1,8
CALLHCP0018184,2024-02-11,REP0038,HCP001818,PRD001,1,5
CALLHCP0018185,2024-01-26,REP0029,HCP001818,PRD001,1,32
CALLHCP0004960,2024-02-08,REP0017,HCP000496,PRD001,1,39
CALLHCP0004961,2024-03-10,REP0015,HCP000496,PRD001,1,10
CALLHCP0004962,2024-01-27,REP0024,HCP000496,PRD001,1,15
CALLHCP0004963,2024-01-06,REP0001,HCP000496,PRD001,1,29
CALLHCP0006400,2024-01-31,REP0028,HCP000640,PRD001,1,29
CALLHCP0006401,2024-03-24,REP0024,HCP000640,PRD001,1,17
CALLHCP0006402,2024-03-06,REP0034,HCP000640,PRD001,1,33
CALLHCP0006403,2024-03-22,REP0027,HCP000640,PRD001,1,36
CALLHCP0006404,2024-03-21,REP0003,HCP000640,PRD001,1,38
CALLHCP0006405,2024-01-21,REP0003,HCP000640,PRD001,1,27
CALLHCP0011260,2024-01-11,REP0026,HCP001126,PRD001,1,14
CALLHCP0011261,2024-01-25,REP0019,HCP001126,PRD001,1,35
CALLHCP0007950,2024-02-14,REP0016,HCP000795,PRD001,1,5
CALLHCP0007951,2024-01-26,REP0007,HCP000795,PRD001,1,5
CALLHCP0007952,2024-02-13,REP0013,HCP000795,PRD001,1,20
CALLHCP0007953,2024-01-28,REP0018,HCP000795,PRD001,1,38
CALLHCP0007954,2024-01-15,REP0036,HCP000795,PRD001,1,11
CALLHCP0007955,2024-03-22,REP0007,HCP000795,PRD001,1,19
CALLHCP0007956,2024-01-03,REP0024,HCP000795,PRD001,1,29
CALLHCP0017760,2024-01-05,REP0026,HCP001776,PRD001,1,28
CALLHCP0017761,2024-01-06,REP0036,HCP001776,PRD001,1,11
CALLHCP0006370,2024-01-14,REP0028,HCP000637,PRD001,1,12
CALLHCP0019440,2024-02-07,REP0020,HCP001944,PRD001,1,38
CALLHCP0019441,2024-01-29,REP0004,HCP001944,PRD001,1,15
CALLHCP0019210,2024-01-10,REP0001,HCP001921,PRD001,1,20
CALLHCP0019211,2024-03-16,REP0007,HCP001921,PRD001,1,17
CALLHCP0019212,2024-03-08,REP0001,HCP001921,PRD001,1,12
CALLHCP0019213,2024-03-16,REP0038,HCP001921,PRD001,1,39
CALLHCP0019214,2024-03-04,REP0030,HCP001921,PRD001,1,18
CALLHCP0019215,2024-02-21,REP0024,HCP001921,PRD001,1,14
CALLHCP0019216,2024-01-21,REP0033,HCP001921,PRD001,1,9
CALLHCP0012410,2024-01-04,REP0024,HCP001241,PRD001,1,6
CALLHCP0012411,2024-01-04,REP0038,HCP001241,PRD001,1,26
CALLHCP0014280,2024-01-11,REP0020,HCP001428,PRD001,1,12
CALLHCP0012920,2024-03-11,REP0035,HCP001292,PRD001,1,14
CALLHCP0006900,2024-03-11,REP0039,HCP000690,PRD001,1,15
CALLHCP0006901,2024-02-18,REP0016,HCP000690,PRD001,1,5
CALLHCP0006902,2024-03-04,REP0026,HCP000690,PRD001,1,8
CALLHCP0012030,2024-01-05,REP0023,HCP001203,PRD001,1,24
CALLHCP0012031,2024-02-15,REP0027,HCP001203,PRD001,1,13
CALLHCP0012032,2024-01-16,REP0011,HCP001203,PRD001,1,37
CALLHCP0017890,2024-01-26,REP0012,HCP001789,PRD001,1,24
CALLHCP0017891,2024-03-16,REP0031,HCP001789,PRD001,1,17
CALLHCP0017892,2024-03-05,REP0004,HCP001789,PRD001,1,8
CALLHCP0017893,2024-02-18,REP0028,HCP001789,PRD001,1,10
CALLHCP0017894,2024-03-18,REP0029,HCP001789,PRD001,1,31
CALLHCP0017895,2024-03-06,REP0017,HCP001789,PRD001,1,35
CALLHCP0017896,2024-03-24,REP0039,HCP001789,PRD001,1,22
CALLHCP0017490,2024-02-22,REP0031,HCP001749,PRD001,1,17
CALLHCP0017491,2024-03-06,REP0011,HCP001749,PRD001,1,21
CALLHCP0017492,2024-01-03,REP0029,HCP001749,PRD001,1,11
CALLHCP0018880,2024-02-03,REP0032,HCP001888,PRD001,1,13
CALLHCP0018881,2024-02-29,REP0025,HCP001888,PRD001,1,21
CALLHCP0019080,2024-01-15,REP0001,HCP001908,PRD001,1,23
CALLHCP0006800,2024-01-19,REP0028,HCP000680,PRD001,1,8
CALLHCP0009040,2024-03-10,REP0005,HCP000904,PRD001,1,8
CALLHCP0009041,2024-01-13,REP0025,HCP000904,PRD001,1,15
CALLHCP0009042,2024-03-11,REP0021,HCP000904,PRD001,1,25
CALLHCP0009043,2024-03-15,REP0022,HCP000904,PRD001,1,17
CALLHCP0009044,2024-01-03,REP0026,HCP000904,PRD001,1,20
CALLHCP0001150,2024-02-11,REP0029,HCP000115,PRD001,1,7
CALLHCP0001151,2024-01-10,REP0002,HCP000115,PRD001,1,21
CALLHCP0001152,2024-02-12,REP0030,HCP000115,PRD001,1,28
CALLHCP0001153,2024-01-19,REP0005,HCP000115,PRD001,1,30
CALLHCP0001154,2024-03-02,REP0011,HCP000115,PRD001,1,10
CALLHCP0006910,2024-03-22,REP0029,HCP000691,PRD001,1,10
CALLHCP0006911,2024-01-28,REP0038,HCP000691,PRD001,1,28
CALLHCP0006912,2024-02-22,REP0002,HCP000691,PRD001,1,19
CALLHCP0000800,2024-01-07,REP0037,HCP000080,PRD001,1,15
CALLHCP0000801,2024-02-02,REP0029,HCP000080,PRD001,1,6
CALLHCP0000802,2024-03-17,REP0000,HCP000080,PRD001,1,7
CALLHCP0000803,2024-03-16,REP0003,HCP000080,PRD001,1,38
CALLHCP0000804,2024-01-18,REP0022,HCP000080,PRD001,1,21
CALLHCP0000805,2024-03-09,REP0026,HCP000080,PRD001,1,19
CALLHCP0008520,2024-01-28,REP0002,HCP000852,PRD001,1,38
CALLHCP0008521,2024-01-04,REP0023,HCP000852,PRD001,1,37
CALLHCP0008522,2024-02-02,REP0032,HCP000852,PRD001,1,33
CALLHCP0008523,2024-02-26,REP0010,HCP000852,PRD001,1,17
CALLHCP0010770,2024-01-23,REP0039,HCP001077,PRD001,1,26
CALLHCP0010771,2024-01-29,REP0002,HCP001077,PRD001,1,32
CALLHCP0010772,2024-02-19,REP0031,HCP001077,PRD001,1,23
CALLHCP0010773,2024-02-07,REP0037,HCP001077,PRD001,1,18
CALLHCP0010774,2024-01-13,REP0025,HCP001077,PRD001,1,7
CALLHCP0010775,2024-02-03,REP0027,HCP001077,PRD001,1,38
CALLHCP0010776,2024-01-02,REP0032,HCP001077,PRD001,1,7
CALLHCP0005040,2024-01-13,REP0023,HCP000504,PRD001,1,17
CALLHCP0005041,2024-01-19,REP0011,HCP000504,PRD001,1,26
CALLHCP0009210,2024-01-10,REP0015,HCP000921,PRD001,1,28
CALLHCP0009211,2024-01-22,REP0023,HCP000921,PRD001,1,32
CALLHCP0009212,2024-01-02,REP0005,HCP000921,PRD001,1,6
CALLHCP0009213,2024-02-17,REP0010,HCP000921,PRD001,1,30
CALLHCP0009130,2024-01-17,REP0003,HCP000913,PRD001,1,16
CALLHCP0009131,2024-01-29,REP0001,HCP000913,PRD001,1,22
CALLHCP0009132,2024-03-02,REP0006,HCP000913,PRD001,1,13
CALLHCP0000650,2024-02-29,REP0016,HCP000065,PRD001,1,13
CALLHCP0000651,2024-01-18,REP0005,HCP000065,PRD001,1,23
CALLHCP0000652,2024-03-12,REP0021,HCP000065,PRD001,1,35
CALLHCP0000653,2024-02-02,REP0030,HCP000065,PRD001,1,36
CALLHCP0000654,2024-01-18,REP0024,HCP000065,PRD001,1,23
CALLHCP0000655,2024-02-05,REP0007,HCP000065,PRD001,1,17
CALLHCP0000656,2024-01-17,REP0007,HCP000065,PRD001,1,35
CALLHCP0010320,2024-02-02,REP0028,HCP001032,PRD001,1,30
CALLHCP0010321,2024-03-18,REP0027,HCP001032,PRD001,1,19
CALLHCP0005030,2024-03-02,REP0031,HCP000503,PRD001,1,14
CALLHCP0005031,2024-01-01,REP0000,HCP000503,PRD001,1,15
CALLHCP0005032,2024-03-16,REP0002,HCP000503,PRD001,1,30
CALLHCP0005033,2024-02-11,REP0024,HCP000503,PRD001,1,39
CALLHCP0005034,2024-01-05,REP0003,HCP000503,PRD001,1,19
CALLHCP0001300,2024-03-11,REP0020,HCP000130,PRD001,1,9
CALLHCP0001301,2024-02-23,REP0027,HCP000130,PRD001,1,28
CALLHCP0001302,2024-02-20,REP0009,HCP000130,PRD001,1,30
CALLHCP0001303,2024-02-28,REP0017,HCP000130,PRD001,1,5
CALLHCP0007800,2024-01-21,REP0021,HCP000780,PRD001,1,28
CALLHCP0007801,2024-02-01,REP0028,HCP000780,PRD001,1,27
CALLHCP0007802,2024-02-22,REP0018,HCP000780,PRD001,1,7
CALLHCP0008670,2024-02-21,REP0011,HCP000867,PRD001,1,31
CALLHCP0008671,2024-01-29,REP0021,HCP000867,PRD001,1,5
CALLHCP0008672,2024-01-06,REP0001,HCP000867,PRD001,1,19
CALLHCP0008673,2024-03-07,REP0014,HCP000867,PRD001,1,10
CALLHCP0008674,2024-01-26,REP0015,HCP000867,PRD001,1,31
CALLHCP0008675,2024-03-18,REP0003,HCP000867,PRD001,1,21
CALLHCP0008676,2024-02-28,REP0029,HCP000867,PRD001,1,35
CALLHCP0004930,2024-03-17,REP0020,HCP000493,PRD001,1,34
CALLHCP0004931,2024-03-17,REP0014,HCP000493,PRD001,1,29
CALLHCP0016380,2024-03-14,REP0007,HCP001638,PRD001,1,22
CALLHCP0016381,2024-02-07,REP0028,HCP001638,PRD001,1,34
CALLHCP0016382,2024-02-04,REP0037,HCP001638,PRD001,1,38
CALLHCP0010010,2024-01-05,REP0003,HCP001001,PRD001,1,19
CALLHCP0010011,2024-02-13,REP0031,HCP001001,PRD001,1,36
CALLHCP0011270,2024-03-22,REP0001,HCP001127,PRD001,1,28
CALLHCP0011271,2024-02-20,REP0005,HCP001127,PRD001,1,17
CALLHCP0011272,2024-02-05,REP0026,HCP001127,PRD001,1,30
CALLHCP0011273,2024-03-14,REP0024,HCP001127,PRD001,1,37
CALLHCP0011274,2024-01-07,REP0014,HCP001127,PRD001,1,12
CALLHCP0011275,2024-03-11,REP0037,HCP001127,PRD001,1,27
CALLHCP0006640,2024-03-15,REP0002,HCP000664,PRD001,1,31
CALLHCP0016150,2024-02-21,REP0037,HCP001615,PRD001,1,20
CALLHCP0016151,2024-03-13,REP0000,HCP001615,PRD001,1,25
CALLHCP0016152,2024-02-10,REP0016,HCP001615,PRD001,1,22
CALLHCP0002050,2024-01-31,REP0039,HCP000205,PRD001,1,32
CALLHCP0010450,2024-02-22,REP0001,HCP001045,PRD001,1,5
CALLHCP0010451,2024-01-03,REP0021,HCP001045,PRD001,1,24
CALLHCP0010452,2024-02-28,REP0027,HCP001045,PRD001,1,32
CALLHCP0010453,2024-03-19,REP0016,HCP001045,PRD001,1,19
CALLHCP0010454,2024-02-19,REP0016,HCP001045,PRD001,1,5
CALLHCP0002620,2024-01-29,REP0006,HCP000262,PRD001,1,19
CALLHCP0002621,2024-02-28,REP0003,HCP000262,PRD001,1,38
CALLHCP0002622,2024-02-18,REP0019,HCP000262,PRD001,1,39
CALLHCP0002623,2024-01-08,REP0014,HCP000262,PRD001,1,13
CALLHCP0005450,2024-02-17,REP0003,HCP000545,PRD001,1,6
CALLHCP0004280,2024-03-13,REP0011,HCP000428,PRD001,1,35
CALLHCP0013090,2024-03-14,REP0038,HCP001309,PRD001,1,23
CALLHCP0013091,2024-01-20,REP0004,HCP001309,PRD001,1,18
CALLHCP0013092,2024-02-19,REP0013,HCP001309,PRD001,1,29
CALLHCP0013093,2024-03-18,REP0025,HCP001309,PRD001,1,34
CALLHCP0013094,2024-03-06,REP0030,HCP001309,PRD001,1,27
CALLHCP0013095,2024-01-19,REP0007,HCP001309,PRD001,1,5
CALLHCP0003310,2024-01-27,REP0013,HCP000331,PRD001,1,26
CALLHCP0003311,2024-02-13,REP0014,HCP000331,PRD001,1,38
CALLHCP0003312,2024-01-10,REP0028,HCP000331,PRD001,1,6
CALLHCP0003313,2024-01-25,REP0012,HCP000331,PRD001,1,36
CALLHCP0003314,2024-02-16,REP0021,HCP000331,PRD001,1,9
CALLHCP0003315,2024-01-12,REP0035,HCP000331,PRD001,1,21
CALLHCP0012770,2024-01-14,REP0018,HCP001277,PRD001,1,22
CALLHCP0012771,2024-01-31,REP0021,HCP001277,PRD001,1,8
CALLHCP0012772,2024-01-31,REP0001,HCP001277,PRD001,1,23
CALLHCP0012773,2024-02-19,REP0015,HCP001277,PRD001,1,32
CALLHCP0012774,2024-03-06,REP0032,HCP001277,PRD001,1,22
CALLHCP0012775,2024-02-27,REP0016,HCP001277,PRD001,1,29
CALLHCP0012776,2024-02-04,REP0002,HCP001277,PRD001,1,17
CALLHCP0007960,2024-01-12,REP0036,HCP000796,PRD001,1,31
CALLHCP0007961,2024-01-26,REP0034,HCP000796,PRD001,1,23
CALLHCP0007962,2024-01-19,REP0010,HCP000796,PRD001,1,17
CALLHCP0007963,2024-03-03,REP0010,HCP000796,PRD001,1,21
CALLHCP0007964,2024-01-16,REP0000,HCP000796,PRD001,1,22
CALLHCP0007965,2024-01-04,REP0016,HCP000796,PRD001,1,24
CALLHCP0007966,2024-01-14,REP0032,HCP000796,PRD001,1,7
CALLHCP0009170,2024-01-24,REP0022,HCP000917,PRD001,1,22
CALLHCP0009171,2024-03-15,REP0010,HCP000917,PRD001,1,15
CALLHCP0009010,2024-03-06,REP0017,HCP000901,PRD001,1,30
CALLHCP0009011,2024-03-19,REP0030,HCP000901,PRD001,1,28
CALLHCP0009012,2024-02-13,REP0020,HCP000901,PRD001,1,36
CALLHCP0009013,2024-01-06,REP0000,HCP000901,PRD001,1,13
CALLHCP0009014,2024-01-20,REP0010,HCP000901,PRD001,1,21
CALLHCP0009015,2024-02-04,REP0034,HCP000901,PRD001,1,15
CALLHCP0019700,2024-02-24,REP0013,HCP001970,PRD001,1,30
CALLHCP0019701,2024-03-04,REP0006,HCP001970,PRD001,1,9
CALLHCP0019702,2024-02-13,REP0033,HCP001970,PRD001,1,17
CALLHCP0019703,2024-01-06,REP0001,HCP001970,PRD001,1,5
CALLHCP0019704,2024-02-05,REP0002,HCP001970,PRD001,1,37
CALLHCP0019705,2024-03-22,REP0007,HCP001970,PRD001,1,39
CALLHCP0019706,2024-01-23,REP0016,HCP001970,PRD001,1,20
CALLHCP0005480,2024-01-30,REP0009,HCP000548,PRD001,1,18
CALLHCP0005481,2024-01-06,REP0016,HCP000548,PRD001,1,26
CALLHCP0005482,2024-02-08,REP0028,HCP000548,PRD001,1,7
CALLHCP0005483,2024-01-24,REP0006,HCP000548,PRD001,1,16
CALLHCP0015760,2024-01-04,REP0011,HCP001576,PRD001,1,30
CALLHCP0015761,2024-03-13,REP0030,HCP001576,PRD001,1,12
CALLHCP0015762,2024-03-23,REP0035,HCP001576,PRD001,1,27
CALLHCP0015763,2024-01-11,REP0024,HCP001576,PRD001,1,13
CALLHCP0002940,2024-02-16,REP0016,HCP000294,PRD001,1,33
CALLHCP0002941,2024-03-18,REP0001,HCP000294,PRD001,1,21
CALLHCP0002942,2024-01-12,REP0009,HCP000294,PRD001,1,36
CALLHCP0002943,2024-01-27,REP0012,HCP000294,PRD001,1,33
CALLHCP0002944,2024-03-04,REP0013,HCP000294,PRD001,1,18
CALLHCP0002945,2024-01-13,REP0024,HCP000294,PRD001,1,18
CALLHCP0007580,2024-01-13,REP0011,HCP000758,PRD001,1,25
CALLHCP0007581,2024-01-11,REP0037,HCP000758,PRD001,1,39
CALLHCP0007270,2024-02-14,REP0027,HCP000727,PRD001,1,8
CALLHCP0007271,2024-01-22,REP0005,HCP000727,PRD001,1,22
CALLHCP0007272,2024-01-30,REP0009,HCP000727,PRD001,1,14
CALLHCP0007273,2024-01-14,REP0025,HCP000727,PRD001,1,13
CALLHCP0007274,2024-02-16,REP0013,HCP000727,PRD001,1,10
CALLHCP0007275,2024-01-26,REP0024,HCP000727,PRD001,1,16
CALLHCP0002650,2024-02-10,REP0027,HCP000265,PRD001,1,25
CALLHCP0002651,2024-03-04,REP0024,HCP000265,PRD001,1,11
CALLHCP0002652,2024-03-20,REP0029,HCP000265,PRD001,1,27
CALLHCP0002653,2024-01-21,REP0013,HCP000265,PRD001,1,22
CALLHCP0002654,2024-02-05,REP0021,HCP000265,PRD001,1,9
CALLHCP0002655,2024-02-18,REP0037,HCP000265,PRD001,1,12
CALLHCP0006480,2024-01-29,REP0031,HCP000648,PRD001,1,24
CALLHCP0006481,2024-02-07,REP0037,HCP000648,PRD001,1,29
CALLHCP0006482,2024-01-15,REP0014,HCP000648,PRD001,1,8
CALLHCP0010780,2024-03-02,REP0026,HCP001078,PRD001,1,16
CALLHCP0010781,2024-02-19,REP0029,HCP001078,PRD001,1,27
CALLHCP0010782,2024-02-16,REP0003,HCP001078,PRD001,1,7
CALLHCP0010783,2024-03-08,REP0034,HCP001078,PRD001,1,33
CALLHCP0010784,2024-03-04,REP0015,HCP001078,PRD001,1,16
CALLHCP0010785,2024-02-04,REP0027,HCP001078,PRD001,1,15
CALLHCP0010786,2024-01-06,REP0007,HCP001078,PRD001,1,5
CALLHCP0019100,2024-03-19,REP0030,HCP001910,PRD001,1,5
CALLHCP0002740,2024-01-31,REP0032,HCP000274,PRD001,1,7
CALLHCP0002741,2024-01-30,REP0022,HCP000274,PRD001,1,14
CALLHCP0019530,2024-02-03,REP0023,HCP001953,PRD001,1,24
CALLHCP0019531,2024-02-27,REP0013,HCP001953,PRD001,1,32
CALLHCP0019532,2024-02-07,REP0005,HCP001953,PRD001,1,37
CALLHCP0019533,2024-03-03,REP0023,HCP001953,PRD001,1,26
CALLHCP0019534,2024-01-13,REP0025,HCP001953,PRD001,1,30
CALLHCP0010540,2024-01-16,REP0026,HCP001054,PRD001,1,33
CALLHCP0010541,2024-03-01,REP0024,HCP001054,PRD001,1,20
CALLHCP0010542,2024-01-09,REP0003,HCP001054,PRD001,1,27
CALLHCP0010543,2024-03-23,REP0032,HCP001054,PRD001,1,10
CALLHCP0013390,2024-03-05,REP0004,HCP001339,PRD001,1,39
CALLHCP0007470,2024-02-05,REP0005,HCP000747,PRD001,1,35
CALLHCP0016260,2024-03-09,REP0006,HCP001626,PRD001,1,24
CALLHCP0016261,2024-01-24,REP0023,HCP001626,PRD001,1,11
CALLHCP0016262,2024-03-23,REP0017,HCP001626,PRD001,1,16
CALLHCP0016263,2024-02-14,REP0005,HCP001626,PRD001,1,8
CALLHCP0016264,2024-03-04,REP0032,HCP001626,PRD001,1,29
CALLHCP0016265,2024-03-01,REP0020,HCP001626,PRD001,1,21
CALLHCP0008770,2024-03-13,REP0000,HCP000877,PRD001,1,31
CALLHCP0008771,2024-02-01,REP0007,HCP000877,PRD001,1,14
CALLHCP0008772,2024-02-17,REP0018,HCP000877,PRD001,1,17
CALLHCP0008773,2024-01-25,REP0029,HCP000877,PRD001,1,33
CALLHCP0008774,2024-02-12,REP0030,HCP000877,PRD001,1,14
CALLHCP0009850,2024-01-25,REP0000,HCP000985,PRD001,1,34
CALLHCP0009851,2024-03-05,REP0033,HCP000985,PRD001,1,22
CALLHCP0009852,2024-01-28,REP0032,HCP000985,PRD001,1,39
CALLHCP0009853,2024-01-09,REP0004,HCP000985,PRD001,1,17
CALLHCP0004610,2024-01-26,REP0004,HCP000461,PRD001,1,18
CALLHCP0001350,2024-01-16,REP0000,HCP000135,PRD001,1,14
CALLHCP0001351,2024-01-24,REP0033,HCP000135,PRD001,1,27
CALLHCP0001352,2024-03-16,REP0033,HCP000135,PRD001,1,15
CALLHCP0001353,2024-01-03,REP0001,HCP000135,PRD001,1,6
CALLHCP0001354,2024-03-05,REP0017,HCP000135,PRD001,1,7
CALLHCP0001355,2024-02-07,REP0027,HCP000135,PRD001,1,37
CALLHCP0017980,2024-03-23,REP0016,HCP001798,PRD001,1,7
